"mu_xi_boys[1]" "mu_xi_boys[2]" "mu_xi_boys[3]" "mu_xi_boys[4]" "mu_xi_boys[5]" "mu_xi_boys[6]" "mu_xi_boys[7]"
"163" 1.39889020957969 -1.43621440377516 42.2430794947537 -40.419449878224 27.6281467784665 -2.11141941628034 0.052922856624938
"164" 1.95037314947518 -1.77640468188543 41.8131305819868 -40.3360125074736 28.2319552201832 -3.05816700145784 0.664002303032888
"165" 1.92632677668316 -1.53156444174912 41.5465053976251 -38.6818585753067 25.9001390806505 -1.50674354780468 0.3368812872891
"166" 2.50035903373664 -2.6922659169412 41.8655002492458 -38.1073595252822 25.594398266639 -1.5321222207185 0.250822356581191
"167" 2.46259976949026 -2.73551661395098 42.260253749137 -38.0654588353446 25.9827804799848 -2.59843478337768 0.703026558895125
"168" 2.67770059866189 -3.68030170990278 43.0875648727103 -39.4244531196987 25.7396028635673 -1.67362396161496 0.336736097126294
"169" 2.69140186860115 -3.79122287100182 44.2627638736746 -41.5095080798529 28.1140940708446 -2.89070816597702 0.441005054216191
"170" 2.08637769271187 -3.14224721797646 43.9624522365703 -41.6422953892747 28.063323755408 -2.68317128236512 0.571514094654199
"171" 2.33487615860042 -3.19992906655633 43.8375722981022 -41.9873802115398 28.710613772803 -2.9118428043625 0.474071316016102
"172" 2.20233862886658 -2.70930638935546 43.3984668825267 -41.2176824283781 28.2951595531593 -2.66409811402712 0.442127034686899
"173" 2.4542760013596 -3.02373104769354 43.4580841941037 -41.1315568335884 28.2153165635296 -3.07038074787249 0.624922198037465
"174" 2.6018679151031 -2.92700258506733 42.9448475950099 -40.4400813862216 27.8557068362651 -2.61416318036503 0.233245847356517
"175" 2.2171722503769 -2.98640969317153 43.4429753562014 -40.4343047417689 27.0316501286016 -2.21082815873824 0.270363147495078
"176" 2.4496012898507 -3.22171238792102 44.3227425645842 -41.7158925692871 28.1065431243594 -2.84756259237587 0.36990607737349
"177" 2.28324170802333 -3.77535321334811 44.8486398341564 -41.6788913603071 27.3285803751577 -2.20592937634411 0.595007523289518
"178" 1.27077599813666 -0.774740654756637 42.2220083510527 -41.0478854071642 28.5001998530178 -2.40029998666773 0.314566661079031
"179" 1.22488342402128 -1.18368766077984 41.8960754680721 -40.9167843124359 28.4172549903771 -3.15919489034278 0.835520775613019
"180" 1.15369824825643 -0.847095132270022 41.7082923384548 -39.8907585909264 26.7620160036248 -2.22513354071386 0.454712460574069
"181" 1.41020190470743 -0.668303946902763 40.7644809047478 -39.6146248923676 27.8138853297462 -2.41858414347513 0.322503468480103
"182" 1.29408886212416 -0.944879158301512 41.9630814913055 -40.2437970833136 28.0293691384896 -2.47936114143472 0.533127815523301
"183" 2.51845200378885 -3.22841257685981 43.1187721038005 -40.1561127366897 27.1487134783582 -2.38287027346896 0.468618019751026
"184" 2.12486168463715 -2.18566358555726 41.8321046064299 -40.4044211096217 27.6831924855855 -2.52065171771414 0.571818209936342
"185" 1.33709657926346 -1.16033640992844 41.9054883101336 -40.2717117372899 27.1270556082218 -2.00816719276578 0.363204245587011
"186" 1.9153910496341 -2.39912308391284 43.6864931396997 -41.4929397399632 28.8581756241459 -3.09619124560104 0.626214997327192
"187" 2.71200300087902 -3.55651701288937 44.1600412494337 -41.9411212254134 29.5618786668242 -3.69945107388242 0.772031597176104
"188" 2.54404429426667 -3.83468962616382 45.2463923105805 -43.0180207773289 29.2435741393724 -2.83155809555131 0.362791464310761
"189" 2.76488502553155 -4.21580638407145 45.1923469237708 -42.924554871897 29.0617945300822 -2.94216976137976 0.45155918672829
"190" 2.51337960271038 -3.51055985330118 44.5831448027026 -42.6317953165121 29.1878925407256 -2.58893742371328 0.397011240508908
"191" 2.97635448383937 -3.97346432812025 45.304583352455 -43.3975336109083 28.4671961855669 -1.75018419004567 0.47056906639375
"192" 2.49103685559191 -4.63680861361283 46.9456708324351 -44.5535813077853 29.88575667768 -3.42038981032997 0.902257420083817
"193" 2.41127503270638 -3.7039977053055 46.0311630590811 -44.8292728271398 31.1289630627553 -4.04060040948901 0.923009829205381
"194" 3.22928650674125 -5.19416109467865 47.1655828842778 -44.6975229351502 30.7742993006504 -4.31061332467772 0.648140232697806
"195" 2.53044502141183 -4.00533640430195 46.9310909341547 -45.2001117649535 31.1359701237715 -3.90163111293713 0.54693808346918
"196" 2.34765758437422 -3.29664653506699 44.9142857158624 -43.556448732748 30.4493981331522 -4.02806840741912 0.643186791262198
"197" 2.40227810774517 -2.98088788071692 44.2425540542069 -42.6900609652831 29.7360522389874 -3.51172706429243 0.614515779935111
"198" 2.27480433445695 -3.05171726175318 44.2218133110206 -41.4178541274634 28.1735711202938 -2.8042714579444 0.563481520234686
"199" 3.12429890231294 -4.25593471059554 44.3518568280315 -41.1660166292936 27.3099002945403 -2.14708521280843 0.344684367222927
"200" 2.24287686769592 -3.00056169092524 44.3248655116218 -42.901614667294 29.1745647036342 -3.15699536539983 0.659552362218651
"201" 1.8994366269723 -1.80090479076907 42.479928294328 -40.5331443304823 27.6518295589143 -2.66857770248876 0.625820122725466
"202" 2.1760774513285 -2.59264126105567 42.4634821334985 -39.7735000069265 26.9024819670013 -2.41547070706778 0.442308609108185
"203" 2.2056658077877 -2.1853855216541 41.5024706068993 -38.9361405316425 26.6131321002707 -2.11769724817276 0.288610186668576
"204" 2.31147321912693 -2.50358572052848 41.6799412509173 -37.9970796817333 25.1891180571355 -1.57671938244763 0.388599841837558
"205" 2.6552255023308 -2.69130608908566 42.6710721013767 -38.7737895173421 25.9761996332528 -2.31141244382494 0.596395921454378
"206" 1.8395174352162 -2.31585135899386 42.9400456995652 -40.1253615017316 26.8369825046222 -2.25962246199452 0.393236846016474
"207" 2.48361939291416 -2.72128688311134 42.8536112016224 -40.6186885488908 28.0907428306347 -3.0695547410975 0.805160023704115
"208" 3.07755927681003 -4.79066224091292 45.5272854123463 -41.1677807816624 26.9275958316112 -1.89799565251137 0.340543538149079
"209" 3.14667653391788 -4.53568692183172 45.1897375439292 -41.348776044255 27.9252575460434 -2.63116349995082 0.373106963995463
"210" 2.61092312786043 -4.18242757978378 45.1377407204648 -42.9585567992616 28.7525132755883 -2.70788980441655 0.241558788314651
"211" 2.49355881474721 -3.37901792642007 44.7630233140227 -42.2976476065236 28.1354672007625 -2.73413601394227 0.654751297777643
"212" 2.48459800905767 -3.80975527795191 44.4865860258033 -42.8232181423247 29.1872005399491 -3.23823673756711 0.817155971085642
"213" 2.45770034876466 -3.4113112485588 44.4240596701243 -41.507542733507 27.6797379828854 -2.32356557593595 0.446494614050261
"214" 2.51968389263641 -2.97707133178875 43.2820112109621 -41.3521762454389 27.6257023918134 -2.1644991049129 0.58559860536915
"215" 1.52562075098471 -1.76163522235606 42.7716087211709 -41.8467828787054 29.5820458654487 -3.71527000502368 0.644857117520506
"216" 2.20038191615268 -3.08384925743539 45.0007237360243 -43.8432579788185 29.8427145167336 -3.29990260762232 0.603147844357016
"217" 2.75156502436664 -4.36215913675649 45.8760912378285 -43.2799022981935 29.6200087388022 -3.22961860271515 0.588985967280122
"218" 2.42020824518555 -2.87838700808448 44.5904622378124 -43.2160516915316 30.4135915860999 -3.67095061559993 0.683053054363502
"219" 2.76299843555658 -4.83713299418141 45.9285705682067 -42.5057012576935 28.1110517853796 -2.54785381136798 0.605371462390198
"220" 2.7993941823993 -4.44903836314851 45.6795235433715 -42.7181811804201 28.9118193263937 -2.68518207169488 0.270749586372845
"221" 2.76223475637333 -3.18159685868829 44.3112806232963 -41.9056199624223 28.9946228890923 -3.1770141890762 0.562333274056523
