"mu_xi_girls[1]" "mu_xi_girls[2]" "mu_xi_girls[3]" "mu_xi_girls[4]" "mu_xi_girls[5]"
"1278" -2.31516984503278 20.5319808079651 -4.91819891999977 4.43586934799921 -0.543096822705822
"1279" -2.39204346880364 20.5272724654309 -4.85477969769589 4.4875157856388 -0.554178884652469
"1280" -2.20301660311906 20.547605981071 -5.20329167963619 4.71103541036071 -0.468638115884489
"1281" -2.6023337419254 20.79211493615 -5.37704395791096 4.81662502182215 -0.511520120842394
"1282" -1.98421954413989 20.4935105571196 -4.63493124511205 4.30786749654516 -0.436296374899281
"1283" -2.32874956048308 20.65763742923 -5.29185274799476 4.51967553921618 -0.317155198947832
"1284" -2.55677198057838 20.9701278587237 -5.81055725020645 5.06688364008333 -0.499186471121277
"1285" -2.55877147226948 21.5130713810646 -5.54660865882236 4.60886218064448 -0.453968430364268
"1286" -2.94463321677665 21.685786438571 -5.58356805238228 4.71758150322826 -0.653276294018419
"1287" -2.6749752732912 21.6140980500881 -5.63896820351706 4.66663208370185 -0.527317820090311
"1288" -2.84343396347571 21.7320922189497 -6.45825154083295 5.6473635524565 -0.793987332669756
"1289" -2.74377121442412 21.4008252841197 -5.6078418789089 4.80195301029566 -0.419789223385051
"1290" -2.31108519680512 20.9835510562157 -4.87968771570615 4.44728523162173 -0.604471388495741
"1291" -2.48895307264529 21.5194748004752 -5.51804764811553 4.6178960119411 -0.459877211605487
"1292" -2.45169371033139 20.8615047718913 -4.86898109586319 4.26899073624602 -0.385427650479977
"1293" -2.06048311685991 20.5001094769273 -4.39556090133847 4.35846046679075 -0.656830006019248
"1294" -2.00362130459035 20.3759944594969 -4.34559304599717 4.02426321124446 -0.317406577358357
"1295" -1.82930578687946 19.6162908573901 -4.37580144392287 4.2536391137153 -0.480231580386426
"1296" -2.488401577852 20.5236556046284 -4.6659280110095 4.08473455791679 -0.247664345791098
"1297" -1.96124297769776 20.1849912442827 -4.57698639597968 4.25580726825019 -0.497922743888866
"1298" -1.41211840766274 18.6101991627107 -3.00547489615004 3.47289902820242 -0.420403518893988
"1299" -1.93251423403276 20.0736668945854 -4.37621385418871 4.0056629938305 -0.365064818884374
"1300" -2.27344294649265 20.3748879879072 -4.95176366377125 4.55047265253492 -0.354032762277072
"1301" -2.21816954953506 20.1402914039104 -4.26071968152798 3.95444235331992 -0.253833371231381
"1302" -2.3541845494873 20.5681966781127 -5.3752929173762 4.82067469280368 -0.575002776235499
"1303" -2.26016378423876 20.8136766507956 -5.38429560647396 4.73235872443252 -0.519710639383962
"1304" -2.12921679471616 20.4249439630077 -4.81563858138012 4.12967342585662 -0.40440854601774
"1305" -2.10112505731075 20.1289754200103 -4.59929699054624 4.44787646049058 -0.237553770223704
"1306" -2.12473656322762 20.2543661692425 -4.07495561993104 3.83486131415159 -0.190889434397001
"1307" -2.19391845234941 20.4185552139628 -4.72206072043912 4.67514614268161 -0.525187367439569
"1308" -2.0231471792647 20.587035366484 -5.58280973705612 5.12634407418447 -0.654419024388201
"1309" -2.39778741046957 21.1221914355923 -5.19680561060563 4.6276453298499 -0.662249047106459
"1310" -2.37425252292791 20.6298500068084 -4.82646865629542 4.32158753215533 -0.388942829542861
"1311" -1.47620077808188 19.3772374853291 -4.21942335270376 4.13519409316946 -0.496216478002081
"1312" -2.08470478063686 20.2928486599844 -4.4463190235563 4.06419611061462 -0.318995857428655
"1313" -2.25582110936932 20.3652636846601 -4.48799606540756 4.46454207018992 -0.584097642570607
"1314" -1.86326182584378 19.6527820014144 -4.03406975211521 4.25513862847105 -0.459484016733511
"1315" -1.50255008212305 18.9402895880695 -3.43124824006962 3.39626274633051 -0.313267561181774
"1316" -1.85493414457471 19.8511347831767 -4.18077670572349 3.98089554567824 -0.450367796905257
"1317" -2.16279691359882 20.193984647515 -4.38750784349708 4.27300167568062 -0.374810232798204
"1318" -1.9585277850473 20.2103737264981 -4.73371851422588 4.56094749663773 -0.582849389366056
"1319" -1.86168945948302 19.3192559595846 -3.92715303309155 3.66916029425116 -0.378757749786478
"1320" -1.999936924538 19.7976804485656 -4.46224304120792 4.72855722850108 -0.51085806013611
"1321" -1.99373409168328 19.9118639038487 -4.53018716324286 4.36680970624406 -0.643154907458303
"1322" -2.5987776686874 21.0152894500728 -5.30666813561166 4.47190429238023 -0.339105372325038
"1323" -1.96304732930784 19.9857606192025 -4.47249855518633 4.3409547733814 -0.443721722009094
"1324" -1.81261541114673 19.7953797738945 -3.8698064234622 3.88007451885814 -0.328339270170162
"1325" -2.1093101450246 20.3137245381727 -4.34571470547105 4.05546763739142 -0.428914943082893
"1326" -2.09059915344981 19.9411356357811 -4.27404419981136 4.16196852644617 -0.306712529483962
"1327" -1.91143644471361 19.6644239925622 -3.53992399718702 3.99840135269411 -0.331636268778976
"1328" -2.47471764582507 20.4026473848201 -4.54746605000971 4.39461770918085 -0.239699039517467
"1329" -2.35853468997384 20.4519516318492 -4.26236512233967 4.03763409012493 -0.450499167038132
"1330" -2.65469796763013 21.1555829823526 -5.51249456658525 4.91069389616829 -0.90680194244702
"1331" -2.43935308110993 20.8817767192783 -5.76632372578175 5.08396765964891 -0.661916194631697
"1332" -2.08740651879085 20.4709329118986 -4.74997044927167 4.70620626642244 -0.500667174649877
"1333" -2.023892058013 20.8193470020642 -5.46615719547396 4.97150934788922 -0.724605404876207
"1334" -2.26634583168162 21.1364207774857 -4.97921132762993 4.22354906541687 -0.597900171727164
"1335" -2.34790302816482 21.2666302469746 -5.38050345884373 4.77703810564891 -0.621905255252385
"1336" -2.5438281574022 21.3759504169624 -6.09414741358885 5.14614607118872 -0.581594918163897
"1337" -2.5578099456099 21.6721639904559 -6.10695958020865 4.89238359312116 -0.508605077244497
"1338" -2.6375482512702 21.5405413379676 -6.15808911004563 5.19010343893842 -0.604379931301155
"1339" -2.62805476732864 21.2574294699917 -5.56956091379403 4.71458499107791 -0.63858625121893
"1340" -2.44541442303058 21.1119092465112 -5.27214796569116 4.21512886094945 -0.328633284371108
"1341" -2.32627906021425 20.7617894926643 -4.76538868383867 4.25806751875381 -0.374243578650418
"1342" -2.48512926215454 21.0061881188995 -4.63649536210364 4.08006415963592 -0.672019885553118
"1343" -2.25146821993967 20.6853187966105 -4.37149849885538 4.203732846737 -0.489458864533004
"1344" -2.23919426519831 20.6662383194977 -5.23263659682488 4.73384159412074 -0.55718094333857
"1345" -2.32041606088249 20.4537502965536 -4.44803161734895 3.98280300380496 -0.480879242049082
"1346" -2.01112866990726 20.0612964426967 -4.27118884492665 3.81401364910625 -0.430478389410454
"1347" -2.36392449218121 20.3448250625643 -4.83411299505932 4.58282414236016 -0.49760105785024
"1348" -2.26310620267152 20.5716735155147 -4.4950216079741 3.83042934518936 -0.0848218645581728
"1349" -2.07883886627495 20.1550269080577 -4.32025308258903 4.16024634898218 -0.561117692682761
"1350" -1.70136446920322 19.5764003887284 -3.672198131618 3.45859142992673 -0.334936037929249
"1351" -2.01207791391594 19.994082930651 -4.11535458225139 3.7748105204784 -0.201287686483646
"1352" -1.89228151342342 20.0508992396281 -4.34244729724843 4.38808241360443 -0.548542304806962
"1353" -1.9081622324712 19.8788875208026 -4.84613298069564 4.31965827648452 -0.0355291984282958
"1354" -2.10053501459966 20.5720216873305 -4.97689278146546 4.51318209754038 -0.544279946614549
"1355" -2.50018456109112 20.7240017727989 -4.78929284147464 4.39421489832762 -0.410626209151571
"1356" -2.38518121422178 20.8881994100062 -5.00476121661933 4.54415448379084 -0.620980887706141
"1357" -2.34154167840392 20.9618642872981 -5.48884599383382 4.843563267236 -0.41603234297656
"1358" -2.49000715648546 21.0509772117543 -5.56586376554553 4.86146978697109 -0.609150239896214
"1359" -2.23645657048928 20.4268008288254 -5.2763504510739 4.76079643576911 -0.525836425393153
"1360" -1.95418378368244 19.5738675680474 -3.86216270628048 4.11596115729595 -0.309151582429556
"1361" -2.13576066145309 20.0940549125721 -4.3628899734526 4.38135648091895 -0.608317974791509
"1362" -1.87105054667905 20.280481352053 -4.31236077521735 4.25462478909545 -0.519767429525081
"1363" -1.85605120112073 19.5154050619842 -4.13425879611147 4.44413498172428 -0.385435761220043
"1364" -1.93468620654954 19.9249135026614 -4.11936560259001 4.30783711576478 -0.531466232116806
"1365" -1.97076065263885 19.9109500885249 -3.88234113471681 3.85219229465563 -0.245269229197186
"1366" -1.73974636727337 19.6950106777753 -4.08752757296457 4.23131220156137 -0.519733007156254
"1367" -2.30942057116871 20.529827593731 -4.8778101523391 4.2768849484689 -0.456140996991577
"1368" -1.92747606265093 19.554136858927 -3.6983158046082 3.74360016866781 -0.359089243310604
"1369" -2.02323333057494 19.8027179853608 -4.40829353870013 4.61097253155021 -0.632914340221651
"1370" -2.30128458589328 20.9191296561893 -5.44039249261003 5.04550145812146 -0.581153739473216
"1371" -1.26918093079605 18.9255761674188 -3.00101546273254 3.59750594692198 -0.387866808209399
"1372" -2.09524247643231 19.4953516307266 -4.27816237775574 4.57739977597493 -0.58593032125127
"1373" -1.9995111121088 19.6546647994854 -4.53425829469811 4.47236582929276 -0.385028470099102
"1374" -2.90324362806365 21.8781341706867 -5.85901968873468 4.99521218748957 -0.796711236769262
"1375" -2.6166985677385 21.1034020409719 -5.39553750335978 4.62469791402021 -0.414095426292352
"1376" -2.73227401307596 21.3173744203011 -5.6649319926485 4.97415683979926 -0.50724643910974
"1377" -1.9020605943437 20.0218291454711 -4.32177087474764 4.26429333188787 -0.406344048096328
"1378" -2.07292918440335 20.1968403835143 -4.05815851005769 4.01610524285225 -0.515068781229608
"1379" -1.83908719517686 19.5820134394196 -4.20022706512206 4.41442452790738 -0.589252044601565
"1380" -2.34323632032167 20.8147010003413 -5.095645366715 4.64654956866094 -0.569388418366348
"1381" -2.32526434045339 21.1984962014647 -5.77849001642609 4.93512776183976 -0.507917513368925
"1382" -2.98792101113497 22.6848394574791 -6.42743800417009 4.87515600517846 -0.681038212051302
"1383" -2.86121831711863 22.5445190372806 -6.78839241087337 5.12089842383126 -0.564831588697037
"1384" -2.43160535414907 21.5805428667246 -6.79300560755706 5.65488758282375 -0.702243995657434
"1385" -2.57654697457461 21.369178785844 -6.64928661879556 5.86810924195307 -0.965930967467132
"1386" -2.58359806982246 21.4171766707235 -5.35623696103557 4.59968241451501 -0.380915582828878
"1387" -2.01701285449378 20.4347519813742 -4.67316662859933 4.23830990506967 -0.466755755099624
"1388" -2.20720141444195 20.5824012535708 -5.33966910193458 4.96413443425 -0.640240269428505
"1389" -2.13949306607104 20.5300853984373 -4.60935799745327 4.02150266497885 -0.473351626755265
"1390" -2.02685069326294 20.1212710430351 -4.66317397445369 4.6911470787318 -0.612446878785307
"1391" -2.33308377841815 20.291548286166 -4.07397159033401 3.79407979966518 -0.315904954166651
"1392" -2.23696450840642 20.7450138875999 -4.77850918812161 4.4238799839123 -0.400088339252715
"1393" -1.6839235562717 19.7896197925191 -4.63905112251142 4.49018600231271 -0.332749918292843
"1394" -2.06643706430806 19.9518905795621 -4.68325262241824 5.06279390381753 -0.852654633162923
"1395" -2.27021315315031 20.5114989063154 -4.46953936233045 4.26158542681581 -0.579160389877592
"1396" -1.95811613510725 20.2683326746857 -4.6561026057146 4.2873170916646 -0.330332762592153
"1397" -2.28613270824804 20.4188976034603 -4.64580210511537 4.45720712288163 -0.628507201280249
"1398" -2.13104025575328 20.5136467810164 -4.66750197168492 4.30455091407817 -0.562054594888553
"1399" -2.27462084902485 20.3334909511075 -4.40287123071441 4.22556792583863 -0.40017456183954
"1400" -2.35179411753331 20.753010672516 -5.18341786974737 4.56452949616575 -0.385863125842495
"1401" -2.04344134406819 20.4355085886618 -4.7588035366539 4.4098821648493 -0.284673508922997
"1402" -2.01334804356456 19.6090457845306 -3.46793711789129 3.54879890504592 -0.334965771794044
"1403" -1.67311022720877 19.4656216633758 -3.93580270244329 4.22093614515893 -0.45955011835742
"1404" -2.03889603725083 19.9374561169652 -4.14715771334819 4.16506513552424 -0.470305820951481
"1405" -2.28554834277617 20.4437210122432 -4.66704173765452 4.16963128889197 -0.482243450606566
"1406" -2.39639590182669 20.8928816982396 -5.38044035374753 4.72610168448962 -0.708957294800985
"1407" -2.47869339768868 20.7613209229136 -5.71992365165567 5.11365437351498 -0.610074784476787
"1408" -2.3543222857287 20.9078554309817 -5.70591645223981 4.89884888513159 -0.637220326648618
"1409" -2.5747600170363 20.9641173700305 -5.09407444386056 4.61134150071135 -0.651576735430657
"1410" -2.46586798563983 20.1135411666377 -4.13406728466395 4.28511363209173 -0.480084583330768
"1411" -2.18665158545187 19.8719180906201 -4.14367029273108 4.22020805341675 -0.576719457609428
"1412" -2.06101605989449 20.6078547426133 -4.70116245210698 4.35384252194705 -0.490245971617694
"1413" -2.23417009744543 19.9837437114066 -4.50701520689757 4.71019162218787 -0.497671897451768
"1414" -2.00898099059394 19.7654249340657 -4.20010889691479 4.02793949574451 -0.431278213677829
"1415" -2.42470554551306 20.5069980644394 -4.50206786044438 3.96749572270294 -0.451337858437146
"1416" -2.19521828276663 19.9893931324033 -4.51888303355311 4.31303378786568 -0.37086043797624
"1417" -2.32375508453274 20.9123297372463 -5.24258495718386 4.74899393595019 -0.413964498675968
"1418" -2.11366637666045 20.3184966856811 -5.35538266624437 5.02454437839129 -0.319095200459082
"1419" -2.03841859704199 20.4937842718977 -4.75482500019605 4.52792745678261 -0.656805193795395
"1420" -2.25853009702592 20.2272975816192 -4.18631119668352 4.27840009633371 -0.396900799359488
"1421" -2.76645529680186 22.1211730420278 -5.47438390252923 4.43839158123483 -0.716011624319456
"1422" -2.84578800095848 21.5152719867657 -5.74537765557068 4.83253860955325 -0.765210439658515
"1423" -2.23381594936496 20.8724904288606 -5.26150814445504 4.64571236724307 -0.593984480144536
"1424" -2.16168508917654 20.2799465180352 -4.43927910778926 4.30911643011473 -0.636354079586251
"1425" -2.10591849384035 20.8717192762552 -5.46013690905585 4.78504090189284 -0.703640234795126
"1426" -2.24791256028424 20.8386423689873 -5.1071712749112 4.81624959963407 -0.74983211326259
"1427" -1.92841401057559 20.1362576981295 -4.54826302531799 4.06229720943267 -0.41208531301671
"1428" -2.00340860754213 20.1255984068657 -4.48559094665839 4.1419095899599 -0.372210517296956
"1429" -2.40503423338212 20.246994835185 -4.96053162977276 4.56981525026727 -0.447724306445961
"1430" -2.50638673750232 20.7365909963879 -4.76462568329604 4.39032802693076 -0.462177155857692
"1431" -2.10784366058659 20.3006759950365 -4.67896867858906 4.25754758114241 -0.397867335791161
"1432" -2.3849404913641 20.4939162051073 -5.2707192392816 4.56015231305901 -0.569261031638762
"1433" -2.25056649259119 21.2425213772061 -5.87689806069037 4.90960328592115 -0.566208476492898
"1434" -2.30117932126084 21.0883218832214 -5.64417872354856 4.99289359753421 -0.628724314066272
"1435" -2.05634225345561 20.7712885426368 -5.39424019567931 4.71858168924652 -0.35158940176012
"1436" -2.33531529764376 20.6428659422168 -5.3336860074711 5.03449612873512 -0.71862033420896
"1437" -2.00054235124308 20.6639748008821 -5.36368342243105 4.74989653640621 -0.666222557820841
"1438" -2.29822237411391 20.3785209806323 -4.80458025916108 4.52911785603722 -0.397291794073695
"1439" -2.5916171465522 21.2464321689599 -4.81571896101943 4.22405189374381 -0.483519542304677
"1440" -2.54511383341108 21.4349036851994 -6.58984339396382 5.5016035297691 -0.71755324187949
"1441" -2.81394822523155 21.5219171974601 -5.6889091472342 4.57132279351699 -0.38366808716659
"1442" -2.88590336414312 21.8457355730602 -5.4397804944771 4.69805658063346 -0.521580793046686
"1443" -2.40680580099338 21.1820696715134 -5.95983248998611 5.31087808350307 -0.687557389588605
"1444" -2.49977006391249 21.1948989022099 -5.21851076078333 4.66024984222095 -0.703028554874503
"1445" -2.30948364713368 20.7963349783112 -4.63679900990131 4.32068266537261 -0.415203964532826
"1446" -2.25338040565321 20.3578134939411 -5.26956942946276 5.07537163729977 -0.643589857479815
"1447" -2.42746146482462 20.8893647181187 -4.45073930636399 3.98128633599224 -0.242776903487986
"1448" -2.5447330200715 21.5269694614444 -5.69820190127613 4.66495082021743 -0.617634690994343
"1449" -2.72346070969824 21.2778302016193 -5.59633000804704 4.79391750668223 -0.586446610897107
"1450" -2.69898705619286 21.1898293755413 -4.85493983658548 4.19194375216607 -0.428299702099692
"1451" -2.22421565203088 20.8455546895766 -4.97382210562452 4.51618775698539 -0.349888643935882
"1452" -2.18639371409941 20.4407299406483 -4.63616836382873 4.33054631621855 -0.522757028202264
"1453" -2.31731049440285 20.9370122964567 -4.74769874792784 4.22523341270091 -0.504358730889972
"1454" -2.246245869839 20.2532442349211 -4.07735163271262 3.95393649538233 -0.260368691383818
"1455" -2.06979694800652 20.0533210327666 -3.96912488391264 3.87436730932179 -0.417329634742933
"1456" -2.38268486874331 21.1158167029132 -5.07218625005272 4.36231509067037 -0.372771124051178
"1457" -2.3741444925065 20.6997566039881 -5.03596337791894 4.5509064145518 -0.302154553436259
"1458" -2.37827518159232 21.2790808645485 -5.2027518383005 4.27575746986374 -0.302701248192657
"1459" -2.12132825255681 20.7091293543018 -5.21635883301503 4.80941561237396 -0.580606518448335
"1460" -2.15838622182577 20.0631452231368 -4.05104466874765 3.86363671973206 -0.306314429355065
"1461" -2.34424953764428 20.2899056183317 -4.60686099462578 4.43605606458788 -0.592077534853882
"1462" -2.52535071114513 20.8343926098682 -5.2247760435657 4.59276159691298 -0.669792550784809
"1463" -2.32055121132577 20.7342765837786 -5.26633793573462 4.84394300825215 -0.643808298113323
"1464" -2.07404207083434 20.2119869528464 -4.28852896441499 4.0433496101452 -0.38224062082263
"1465" -2.36006474223057 20.4844388886804 -5.30734054146306 4.90972302162888 -0.90573967929726
"1466" -2.3452213003253 20.7102026139687 -4.90088703006551 4.16852093004111 -0.342030266542764
"1467" -2.64320649046136 20.9211151440386 -5.33355292363592 4.97446105837973 -0.576650680130045
"1468" -2.70922081601272 21.3774234998422 -5.64711426338079 4.3141211541681 -0.283230132008322
"1469" -2.76547844480061 21.4070882934565 -5.53229701664772 4.50824580626306 -0.338083390151939
"1470" -2.75915272083558 21.7611777506116 -5.55729376705101 4.46720211647674 -0.613275873070731
"1471" -2.23006354787702 20.6107412503723 -4.91817101160613 4.54574158624438 -0.500494752013761
"1472" -2.15502313852144 20.4234729721551 -4.53823089904792 4.08615717226167 -0.565834777513831
"1473" -1.77861764514145 19.9564098237641 -4.30718862838484 4.21465762696173 -0.307780325970805
"1474" -1.86085562229393 19.7081027334037 -4.30959281412221 4.26338803373018 -0.410704893102692
"1475" -1.8953758450241 19.5890966599842 -3.6686535719434 4.01882556763455 -0.448839212518711
"1476" -2.21744262625166 20.1908565527099 -4.33927798153821 3.78509787615235 -0.30739424578009
"1477" -2.4372461924746 20.5659468477736 -4.24519311304611 3.73859123729275 -0.249116241624775
"1478" -2.18800504046341 20.8257418675782 -4.97025533519145 4.22451204562036 -0.210469342877968
"1479" -1.94344658376441 20.2449656357392 -4.716363348731 4.8073957049433 -0.772716653351013
"1480" -2.38557238217625 21.1389426058415 -4.98517109960705 4.40117852560224 -0.460902758815551
"1481" -2.2926462571905 20.817024011826 -5.07196809813252 4.16160425566563 -0.153924465839318
"1482" -2.04665635973274 20.0238693454892 -4.2073492519258 3.77377942200344 -0.14212195631108
"1483" -2.39137077890575 20.7079627984919 -4.61270462867497 4.43366005535637 -0.33397531214644
"1484" -1.95308879145624 19.7337892719639 -4.33564812441052 4.0469245830612 -0.224158734238888
"1485" -1.79503260885407 19.2971396910075 -3.40455293233273 3.46149469527713 -0.122405815245887
"1486" -1.94709822482857 19.8712541992673 -4.3889783702979 4.07325498885975 -0.368272804192275
"1487" -2.13226345040892 20.8126549434266 -4.87059779569307 3.953493986062 -0.26511843850507
"1488" -2.52330781490168 21.4206750535882 -5.80682452995227 5.00116518868138 -0.553293021596851
"1489" -2.6988879839848 21.4222799926013 -5.46467384415761 4.62977529454523 -0.544494896798188
"1490" -2.1028840389114 20.6379324204958 -5.07427745096853 4.26225513797973 -0.309320463299647
"1491" -2.00504651011739 19.5215627993175 -3.446928722584 4.11942405749534 -0.631988049292195
"1492" -2.34263193587385 20.7821217628446 -5.16320196677326 4.51488003967411 -0.635533539419729
"1493" -1.96845707829612 20.1194049666408 -4.17518083176722 3.90927880702228 -0.434348176528624
"1494" -1.99249586541728 19.6622650874693 -4.25035747892544 4.10462221540906 -0.515262857534516
"1495" -2.04213715935688 20.1074513353938 -4.46340828349629 4.16163552684664 -0.412713394769279
"1496" -2.09209992406093 20.6055247840683 -4.79362560414678 4.25534800237693 -0.406413749069148
"1497" -2.0243912291866 20.24653393352 -4.69374719332266 4.55920957248404 -0.532195295068116
"1498" -1.6015786505062 19.7055815100973 -3.98356265160236 4.17796612409962 -0.388507933685414
"1499" -2.23525692711926 20.1623604219017 -4.40826372040458 4.0834971877768 -0.252157410490756
"1500" -2.06438433609316 20.3446615594389 -4.45897071262727 4.17468567114919 -0.398555378273898
"1501" -2.28910593736849 20.4904614839994 -5.28167286918914 4.83311404414087 -0.429855554136247
"1502" -2.28005162880751 20.5456050199153 -4.5270303496868 4.0886717960212 -0.557693427863881
"1503" -2.58129403341132 20.4553373877073 -4.71086272407678 4.4407537792025 -0.44675657111718
"1504" -2.05048907913622 20.3150326320949 -4.56027572727914 4.28584253661971 -0.483877156471129
"1505" -2.35240354887341 20.4632078864322 -4.89481150806411 4.6299538133738 -0.489160676569316
"1506" -2.1521752745664 20.9972798466109 -5.44055833515003 4.96978068069283 -0.657495955110094
"1507" -2.11127186147583 20.4287447479214 -4.85504876798335 4.25263262666268 -0.285775859378578
"1508" -2.01359843308364 20.3307673324277 -5.146752315523 4.44939817830841 -0.365274457477605
"1509" -1.94448758516515 19.8553787342438 -3.64586053185028 3.95847282744414 -0.498929328755118
"1510" -2.01328481236781 19.8055824890011 -3.92004504153411 4.13261740848249 -0.319804398074498
"1511" -2.33599749269642 19.9171764784044 -3.74683641225594 4.04471303094778 -0.519340425746984
"1512" -2.23966407104222 21.0776757387018 -5.52977333327032 4.49636731458693 -0.26967641479547
"1513" -2.37916103472516 21.2044722273743 -5.5142656025769 4.68316669744197 -0.529936266139707
"1514" -2.38992360181653 20.9785889160972 -5.68361835321083 4.8843104341361 -0.459670977166208
"1515" -2.16192833872113 20.346766953014 -4.57384459683636 4.36890280737413 -0.514950573220022
"1516" -2.22606004825926 20.1323989722387 -4.48066734721608 4.48286400165503 -0.607965339255937
"1517" -2.25223639720577 20.0124655234302 -3.83316446677934 4.03729239514665 -0.368474177012453
"1518" -2.34928373172178 20.8100803661329 -5.04292310452745 4.62470764224882 -0.388618685545682
"1519" -2.50842498631263 21.6510600041895 -5.78476059634571 4.68364733083003 -0.457078521974354
"1520" -2.12591275946983 20.5999320464333 -4.78193113166169 4.21951226233407 -0.469919468881192
"1521" -1.59340787429846 19.2644507124966 -3.94242093048788 4.19748905379186 -0.496551501897998
"1522" -2.03281749650281 20.4258117630742 -4.33569042702115 3.71084872447363 -0.162364862203909
"1523" -1.76563588156464 19.2871842690975 -3.89870229151469 3.95799941429077 -0.418760213529605
"1524" -1.92271466328623 19.7149131510387 -4.19613307214953 4.13933083986978 -0.394782340221645
"1525" -1.84424307816535 19.4791242466267 -3.67881784078635 3.90512101444864 -0.426722133693053
"1526" -2.05282410667999 19.8605403236603 -4.32928780534872 4.43314516901648 -0.788288560887164
"1527" -1.90996626641359 20.1953352985457 -4.33143193433164 4.10421092599829 -0.413491717239407
"1528" -2.02962618321353 19.9994368576935 -3.7499235316776 3.86801911916772 -0.56777465987434
"1529" -2.24992352645101 20.3878313997287 -4.37993196807829 4.03931597027118 -0.311028924492026
"1530" -1.8329632003852 20.2752839630128 -4.99655218578028 4.55189642275475 -0.437925872143373
"1531" -2.20395639802176 20.3141051444365 -4.60014323000582 4.58116805971294 -0.591283952905035
"1532" -2.15358108191019 20.1315136383378 -4.62647140460028 4.42379792952812 -0.595787737684091
"1533" -2.27902190369973 20.3796793900851 -4.23757728518941 4.38229286945392 -0.468999704369932
"1534" -2.22622514701209 20.4765103868909 -4.63974353110081 4.10389625910312 -0.409031897370782
"1535" -2.53215007599484 21.2356889552322 -5.96810553533113 5.25326288980973 -0.404471415905154
"1536" -2.50517513696285 21.4847785929274 -5.63627757611382 4.8376261825011 -0.558538629406187
"1537" -1.97988583561501 20.2641935646411 -4.64906290662951 4.33111725889678 -0.585643066255314
"1538" -2.13835068200157 20.3710986635721 -4.63465484080073 4.24921426407377 -0.386549414865888
"1539" -2.31518877389131 20.0098637866222 -4.07496882201742 4.18034513642703 -0.543666976306401
"1540" -1.59221684961084 19.3022282354183 -3.64412303251285 3.86741744061935 -0.437034576031323
"1541" -2.09316574890061 20.5008119722375 -4.25451812874347 4.13274176042645 -0.438908532715598
"1542" -1.99359475891558 20.1874901734712 -4.22869797018028 3.99732268618506 -0.537835831753168
"1543" -2.05661613589704 19.997008436388 -4.1642229017299 4.433858253256 -0.839104807552577
"1544" -2.48761120325699 20.8444922032428 -4.88004889958274 4.58366665226288 -0.459609458975183
"1545" -2.35195009766111 21.0846080461503 -5.87229079013714 5.04534739014109 -0.397875895916639
"1546" -1.99592334920874 20.3529385973919 -4.80052204726558 4.35499946760667 -0.394564309558117
"1547" -2.25775148627033 20.5593277431031 -4.8355569258791 4.1519367224808 -0.31279653369445
"1548" -2.40796800530291 20.8436783030565 -5.10615783669321 4.46518886861008 -0.231865405096939
"1549" -2.12581783489858 20.244228750486 -4.09335058221642 4.03516044952799 -0.377776618498683
"1550" -1.46417110281592 19.2132764039086 -3.76430800806174 4.05039239320017 -0.365855705506716
"1551" -2.28648192422314 19.8985883957171 -3.65048123259944 3.27991851390793 -0.137473960460243
"1552" -1.91160476429899 20.1191341523029 -4.53258579577164 4.23492509367927 -0.298029035417787
"1553" -2.17448503770487 19.8837766907339 -4.71630688217612 4.53529665707867 -0.587460668286659
"1554" -1.90687206964822 19.81365989902 -3.82131868567024 3.5184724110821 -0.205309725824538
"1555" -2.02938093420024 20.1073030397585 -4.50913382344812 4.45266652483756 -0.438491805946351
"1556" -2.22679383072152 20.5793687286024 -4.73696141675332 4.39576747956466 -0.430315641767205
"1557" -2.10602322894071 20.2567898642667 -5.03279195925429 4.67911887383021 -0.571127585684662
"1558" -2.25549066198726 19.8521327489836 -4.19672399640278 4.08624180908385 -0.480996256066735
"1559" -2.00834487745308 20.2609930310439 -4.91821407737718 4.32194684584598 -0.414656450225576
"1560" -2.24234295432325 19.8763495016215 -4.78243902938164 4.47640512176583 -0.416340332238297
"1561" -2.37578857567311 20.8948437520257 -5.3765028096128 4.59006106902997 -0.459991556469959
"1562" -2.32624046982512 21.2065985759542 -5.64210914231487 4.79020406338159 -0.422242610119107
"1563" -2.41629138203267 20.7341065789116 -5.04345621383419 4.562727028597 -0.472019482277658
"1564" -2.14181373537912 19.8200676644657 -4.77187284816992 4.60451707991582 -0.605865489523642
"1565" -1.81907205859303 20.2317803130709 -4.64479716622042 4.51092855453407 -0.247628153545195
"1566" -2.09857628894792 20.41837157858 -4.77839233486601 4.36012273618779 -0.483151729028121
"1567" -2.00645535176263 20.20184014171 -4.94854290549835 4.70863711135807 -0.475582178029961
"1568" -2.5016097502951 21.1425332329896 -5.21705182675636 4.63912985316594 -0.622167743514566
"1569" -2.28197624165873 21.4667413376649 -5.92016174290467 4.95715536080617 -0.441858643183127
"1570" -2.93908002440519 21.911338173146 -6.17907698285179 5.20050310071696 -0.419583700060624
"1571" -2.76463798540266 21.7142121321137 -5.59881091380067 4.53970817963627 -0.444171777577388
"1572" -2.20609019594171 20.5596973585724 -5.51179771324982 5.01605768820109 -0.491913710446932
"1573" -1.94258470402696 19.9971565558243 -4.67114328378439 4.54442741497489 -0.693744734838289
"1574" -1.77182695012992 19.6593701893871 -4.52868124203888 4.03344664837992 -0.287761390409662
