"mu_xi_boys[1]" "mu_xi_boys[2]" "mu_xi_boys[3]" "mu_xi_boys[4]" "mu_xi_boys[5]"
"1156" -4.04552848987323 25.8158246828694 -14.0474510897453 11.3431719924171 -0.918550832987506
"1157" -4.59129579694837 26.0420355570474 -13.4444578201962 11.1329481128405 -0.479589941207499
"1158" -3.84657315792412 25.1908781561712 -13.3068499618455 11.3259226081233 -0.551078219338684
"1159" -3.81163305626472 25.0378506207695 -12.5482003130826 10.6798418939721 -0.527789135438015
"1160" -3.94340007140385 24.0886950069636 -11.7731883577729 10.4720986440606 -0.597873858283067
"1161" -3.68587395960331 24.8129027118639 -12.3049159671897 10.3861173320694 -0.527491346386672
"1162" -3.87965848444516 25.0661694493241 -13.1970660356525 11.3257731450117 -0.971546341510126
"1163" -3.5990232042837 25.0750814566008 -13.175183312149 11.3442348447493 -0.693785703332203
"1164" -3.89868064053348 25.2308527281769 -12.6822693845627 11.0740968672043 -0.672324491092149
"1165" -4.48814502581096 26.4809857812056 -14.1085732386199 11.5766360158341 -0.672810486855694
"1166" -4.22850297131454 25.9512501379467 -13.2199141051085 11.2356683444892 -0.834533909752836
"1167" -3.83011221731109 25.0369042152158 -12.9056068880511 10.9442687499436 -0.548008086033416
"1168" -4.23020016249225 25.4461629431037 -13.1726056046358 11.1445015519441 -0.727731952313835
"1169" -4.23017386323913 26.3664842384154 -14.5316753284997 11.5085730146679 -0.70699932918559
"1170" -4.29363352521878 26.2563895343584 -14.3831458324895 11.855361701035 -1.04957372791033
"1171" -4.40948479036323 26.515510916366 -13.9532557744299 11.3572428092143 -0.855232961221278
"1172" -4.40328857534009 26.1997865218534 -13.8148594189707 11.5033027158038 -0.786741380045332
"1173" -4.19309749937527 25.4840958544551 -13.3130029778722 11.2066443840625 -0.684711589572804
"1174" -3.74227056888965 24.7646194047685 -12.0483713481263 10.3873089620998 -0.403182561450647
"1175" -3.87982121669561 25.2064735887176 -12.3354461901743 10.3621124913571 -0.413936057552506
"1176" -4.20562003667878 25.7486825063515 -13.286055705058 11.2584366304625 -0.854611967013393
"1177" -4.28189085518451 26.168642380347 -14.1025796576003 11.2600594970307 -0.527942651679226
"1178" -3.94833163885623 25.5989230152786 -13.7319746166393 11.4375963845371 -0.885819611449586
"1179" -4.2891149088762 26.5221399663702 -14.0716366141842 11.3488941992931 -0.788283232683349
"1180" -4.24592657716389 26.8657308833017 -14.6726685433729 11.8789313447348 -1.03489829516462
"1181" -4.08723072653147 26.0443399818358 -14.6967507203605 12.4299114652258 -1.13917660278952
"1182" -4.1056422662442 25.7491721115497 -13.4029468182934 11.2591224979734 -0.760530474333393
"1183" -3.87844152792258 25.3232058344276 -12.6073530946029 10.5170663716573 -0.423332709693432
"1184" -3.94808585182904 25.1646310445482 -12.7865623411976 11.4097721315148 -0.846916001684636
"1185" -3.91804399310369 25.8091008067175 -13.4280294041627 11.2563194765842 -0.827037420677996
"1186" -4.21479997105751 27.0082383502861 -14.6889168548317 11.6285458493905 -0.783677775748756
"1187" -4.64639449358156 25.9980003374041 -13.5655604761954 11.148631590867 -0.75279499027417
"1188" -4.20865684081105 25.9222688045365 -12.9007532717284 10.7484309864518 -0.471039554066808
"1189" -4.01700387349543 25.9740133055853 -13.612498156939 11.2851656611653 -0.710352561249053
"1190" -4.2182009093192 25.576873271666 -13.4920886261714 11.7659171331877 -0.944305520126619
"1191" -4.04232235802292 25.2571610945011 -12.3548892113706 10.3277997647832 -0.673026744715718
"1192" -3.86993220096339 25.4451846083706 -13.6528258462866 11.3513685379036 -0.6619951671549
"1193" -4.87093176076955 27.5780290496707 -15.1409893555509 11.9604966338509 -0.964402001606358
"1194" -4.39333934771722 26.3036185280025 -14.1082872030625 11.812112988249 -0.750996127694316
"1195" -4.48992461320544 26.4144057306553 -14.0179951069061 11.4286264339344 -0.539574704449947
"1196" -3.89002811374744 25.7743195408504 -12.72771711403 10.3580698031462 -0.429344914695135
"1197" -3.9527664161536 25.425520880764 -13.3182743252909 11.4136637570774 -0.890465561585853
"1198" -3.71406518789826 25.2747219675553 -13.7853610408219 11.4465286160722 -0.622246561008769
"1199" -4.32520428678077 25.8658541751158 -13.7911149336546 11.2047556177798 -0.676206593873899
"1200" -4.13869127034111 26.8266481312325 -14.4452955327281 11.6051840392411 -0.868431262157084
"1201" -4.48658069078772 26.3448694988992 -13.9841966262426 11.6056803759455 -0.982756349953401
"1202" -4.21477740976832 26.3644866521977 -14.7304749608358 12.0334208016863 -0.743163239050191
"1203" -4.70568217164958 27.0323728743595 -14.4671888595425 11.9604502388827 -0.830615380570289
"1204" -4.25749014105923 26.3896985601992 -13.8733190639326 11.2629620868912 -0.831880041399715
"1205" -4.49644682507376 26.2500063270473 -13.7891346212047 11.2902684128132 -0.6814968361342
"1206" -4.63819793678134 27.2792218949476 -14.5995041694834 11.8603358564812 -0.799381749900444
"1207" -4.57435478217227 26.9594945788044 -14.33557836768 11.7721205676411 -0.778362034177152
"1208" -4.68947933751089 26.7103363879235 -13.9568272686267 11.6254592268276 -0.791252859280799
"1209" -4.2898848603342 26.458625872969 -14.2688402777788 11.7342775005472 -0.764111245652737
"1210" -4.2468073750265 25.599790078003 -13.0907190516748 10.832605093848 -0.446529619502242
"1211" -3.92824649388404 25.660993081068 -13.4168313753875 11.061032845738 -0.575757939793727
"1212" -4.6195839549326 26.7124756386117 -13.9414501111425 11.4618655436014 -0.868790052427168
"1213" -4.36760262747775 26.6567103611853 -15.3592319581902 12.6302488189963 -1.13179113345625
"1214" -5.0808851210422 28.0107117220046 -15.3994586082277 12.2324664246765 -0.805150181173429
"1215" -4.69100660840271 26.6466209326176 -14.5811133171756 11.939300824002 -0.845792207909005
"1216" -3.42199670158156 25.1807666305243 -13.2250404425552 11.2007196681169 -0.701468277500156
"1217" -4.40386746414266 27.2606394546769 -14.9443722199925 11.7118866915469 -0.651113354397346
"1218" -4.82783262520952 27.648396211036 -15.1577586020942 11.9723593624639 -0.87109697037023
"1219" -4.75065986170121 27.2398930475462 -14.6443583625882 11.8288504545341 -1.12555091722557
"1220" -4.40679965605881 26.2037281355824 -14.3373152297493 11.6230676170273 -0.741919616904554
"1221" -4.21653740529194 26.0315001815758 -13.2001110365573 10.8176356188221 -0.53373001434368
"1222" -4.01350149773693 25.2979573198069 -13.4658132098486 11.3830427322345 -0.819603596066692
"1223" -4.16735731549834 26.4317511429549 -14.2880929281199 11.8623722416649 -0.861221509233357
"1224" -4.40396309279542 26.2758167630878 -13.5508317106386 10.9606617231202 -0.704109481809768
"1225" -4.23239442722884 26.1477769177211 -13.8558343045282 11.2235825471514 -0.690343398704515
"1226" -4.24002001580318 26.4115999944019 -13.3272592010979 11.0219256645601 -0.744925650937167
"1227" -4.2226081915805 25.8643135888605 -13.3750005248709 11.4786482604056 -0.650023729940094
"1228" -4.30357101666774 26.4097610130223 -13.7679460121559 11.2129832723426 -0.748369555771494
"1229" -4.4588462851033 26.3112377653003 -13.7828486041851 11.3340895336346 -0.919921808247311
"1230" -4.12912097781104 25.5479724959799 -13.1487336813681 10.959914099781 -0.750204922531605
"1231" -3.79678349541515 25.4340592102465 -13.4020000278672 11.5013951959936 -0.547280080774747
"1232" -3.8839355545422 25.2775414743465 -13.4309414040962 11.2127167172798 -0.76066216014422
"1233" -3.70429640382903 25.2193688393483 -12.9493964639209 11.056901144191 -0.670297221590874
"1234" -3.87281428809453 25.2168774137246 -12.5392530681881 10.3232371001741 -0.380868000434899
"1235" -4.24210190525536 26.0936552493454 -13.6728173438187 11.3630927614045 -0.760887529647126
"1236" -4.02121894663383 24.6650033061193 -12.3196105579192 11.002766947881 -0.722502812459229
"1237" -4.6368399449477 26.3872391236327 -13.8035406166342 11.3021614189589 -0.684026222676384
"1238" -3.7964633601601 25.3934713278108 -12.8505347806884 10.8307593468467 -0.685494203417989
"1239" -3.68557695774932 24.5206024043535 -12.8243525140394 11.1417062646304 -0.669493282100505
"1240" -3.70895931647573 24.7568018778553 -11.7789399732126 10.2442572454739 -0.682240533709066
"1241" -3.31092258859186 24.235722476668 -11.7787517413035 10.5240775443687 -0.565317070369438
"1242" -3.77264457313976 25.0090514110621 -12.6109998905195 10.9933212652671 -0.531573034878007
"1243" -4.43757771931502 25.9111379728792 -12.9486895399709 10.5138662157615 -0.367845530099439
"1244" -4.20846302972945 25.5134262846777 -12.6831586178432 10.9356467327623 -0.718712377806622
"1245" -3.76574740933162 25.0306970122478 -12.5697144184926 10.7625160343665 -0.669569649600993
"1246" -4.0386663635904 25.6851968344056 -13.3108401607562 10.8628254318933 -0.525890812903531
"1247" -4.20669195822168 25.5440635202322 -13.4313673292961 11.5129681736086 -0.809386076580426
"1248" -4.09959928592686 25.5784083088484 -14.0289022951402 11.520577462955 -0.811319896063125
"1249" -4.52778978215421 26.8809251906805 -14.6516316964838 11.9311377320087 -0.808815145687424
"1250" -4.61564997643651 26.932264560536 -14.6511826609195 11.3405141758196 -0.674141705803985
"1251" -4.47701231173235 26.9179057336303 -14.4063001393049 11.6955375974814 -0.722401784618107
"1252" -4.06079789066568 26.0632396907304 -14.5147885511212 12.0414110679571 -0.992834576660138
"1253" -4.10973243656811 26.2468825022562 -14.4770922458247 12.0936876357915 -0.970807040723262
"1254" -4.38693552555862 25.7039425746671 -12.9849952930759 10.9781431667613 -0.581585325271678
"1255" -3.97273741130747 26.0931430932996 -13.4419327533973 11.1111636961773 -0.767482144572842
"1256" -3.9871197597638 25.4496946654257 -13.2638262542662 11.3313048114405 -0.851027476895634
"1257" -4.05841465952791 26.1714462284832 -14.1741840530768 11.5347839509011 -0.764235477080019
"1258" -3.74307765491526 25.2625496558599 -13.2042350453823 11.2433455326628 -0.767803228001787
"1259" -3.80267430819274 25.1024098745275 -12.3451792612826 10.4257864733722 -0.589577265865984
"1260" -4.40166195427294 26.0101086364108 -13.9427926340399 11.6993242592686 -0.676855630764154
"1261" -4.36881601567444 26.3920611087655 -13.9152224910072 11.4239376691003 -0.88444739481365
"1262" -4.25886412089219 26.2878955986228 -14.1577146075282 11.424060026555 -0.914345402220497
"1263" -4.42986420546242 26.263817483199 -13.6212258177154 11.4774107182919 -0.619989962793194
"1264" -4.14609129562991 25.6923497102842 -14.0324723396378 11.487361220599 -0.749755931832726
"1265" -3.92559070719808 25.5659179084667 -12.7053503095753 10.5942719362626 -0.63740179582785
"1266" -3.50187503366485 24.7669015730573 -12.5244869952327 10.7675507443963 -0.542962264589281
"1267" -3.520569552939 24.4551728512432 -12.4320165512378 10.8145833955916 -0.580045686669056
"1268" -3.92095188736421 25.4262538548887 -12.6078604338562 10.5221344406764 -0.639384400885154
"1269" -3.69287477935669 24.8962023785158 -12.948434584824 10.9981504685764 -0.760126843939698
"1270" -4.31561532516656 26.2230551813545 -13.8693155422991 11.1525099584817 -0.718618567162235
"1271" -3.79910099013635 25.6751285858816 -13.8383908533673 11.5491944052541 -0.824105402730505
"1272" -4.012940183753 25.1569071778108 -13.9354315396709 11.5393552723369 -0.478272171015397
"1273" -4.24018465743329 26.0504724048878 -13.2484206641001 10.5422411715503 -0.63158539596751
"1274" -4.28401197759364 25.8018170305524 -13.3405456560908 11.2565978627474 -0.599954952016922
"1275" -4.08022123178974 25.9188894809446 -13.2220086521584 11.4364127578993 -0.886230236358896
"1276" -4.01464086643577 25.6937776827027 -13.4953709054321 11.5763861120407 -0.994368458457912
"1277" -3.8668206713837 25.6479156047526 -13.2296447782314 10.8161045146238 -0.681038888149328
"1278" -3.89615693264912 26.3593204945206 -13.760952404454 11.137991198034 -0.528175364853815
"1279" -4.27343932172514 25.6582017493799 -13.4055248201584 11.3138025659853 -0.781090154142491
"1280" -3.95090639845553 25.5597810825694 -13.2152056308424 10.9747485120346 -0.565544219476994
"1281" -4.00082676763438 25.9304360866366 -13.5649934553025 11.3227984729698 -0.871701187394116
"1282" -4.31593436064325 25.8317827987675 -14.2586326086551 11.4763331174856 -0.54653006414906
"1283" -4.0776387484316 25.8779698478769 -13.6573877197457 11.3421422910617 -0.667366184035506
"1284" -4.33800897915238 26.1854804206315 -13.6863938092452 10.9270636917729 -0.463013222373096
"1285" -4.30538164714494 25.8306065094536 -13.8464365884344 11.3937171526701 -0.746027550325218
"1286" -4.41568131967562 26.3937627217411 -14.637586574162 11.8738364030939 -0.931932532786183
"1287" -3.93581001161848 25.758707670175 -14.5544647394892 12.4187727191015 -0.910511667859977
"1288" -4.096270267213 26.4133871358199 -14.2215688904189 11.487210094308 -0.57407931960398
"1289" -4.19427857376532 26.3818691620674 -14.6277193886506 11.6126389297446 -0.505574647074207
"1290" -4.38248068579247 26.6435571744419 -14.2439433610994 11.3622651717557 -0.810306261901944
"1291" -4.18187049724675 26.2489817902676 -13.6231458828712 10.9534928770537 -0.705897578138085
"1292" -4.03288992956251 26.0169754540006 -13.5372276244495 11.0873110948104 -0.871518392982371
"1293" -4.52008127905803 26.5470960198812 -14.122124898519 11.703225953263 -0.830857775256504
"1294" -4.79570226589435 27.2866331694918 -15.2288083168036 12.3237053295961 -0.95522444833912
"1295" -4.40322062631568 26.5254581127214 -13.8593683367774 11.2586423634923 -0.836750442457581
"1296" -4.17816691033043 25.9099956059191 -12.9270389026714 10.3657888926489 -0.570871070161762
"1297" -4.29895815757351 25.821442233273 -13.1426913426528 11.0437519609375 -0.870736737124513
"1298" -4.04269179365776 25.5055126537682 -13.2416487431858 11.2888285414035 -0.636556207150636
"1299" -3.55656946150766 24.4914002993337 -11.9903590203362 10.1953463865678 -0.465553530541325
"1300" -3.71911317400749 25.0506247173698 -12.271676246475 9.91159103510199 -0.268954148693443
"1301" -4.55319586534825 25.5899100204878 -12.5582415964768 10.4459857111469 -0.661796312649388
"1302" -3.38315631022043 24.3731272084559 -12.4136723081212 10.5412479948455 -0.387108507655474
"1303" -3.94525450356373 25.2065947813783 -12.5098621894193 10.5583540209525 -0.409941970365166
"1304" -4.22022363286355 26.6739870034895 -14.7640551169046 12.1520110634781 -0.773975891072152
"1305" -4.34798429234254 26.2644649650725 -13.9147589653941 11.5736719685109 -0.83714657614124
"1306" -4.61340590040393 26.7642772653451 -14.9105968516864 12.093265239014 -1.07846599447858
"1307" -4.78913147062093 26.8643922276945 -14.3656721671131 11.7056852137448 -0.747567248224457
"1308" -4.03754534232107 26.1753050116373 -14.054828431932 11.3172786348698 -0.645778651838958
"1309" -4.22127221298077 26.0493342205536 -13.8716657163622 11.4708086155143 -0.874503249935807
"1310" -4.02798571882881 26.0250215322953 -14.1565758361621 11.6045769811905 -0.652471165368507
"1311" -4.02278627299481 25.670429278587 -13.7031291921587 11.1887558069778 -0.545006656680673
"1312" -4.04024302133899 25.7081638641862 -13.224484720372 10.9506260680235 -0.792934929065094
"1313" -4.30226439514243 26.095562331997 -13.7036523455475 11.178842739968 -0.573917822289888
"1314" -4.39090475371075 26.1328400631061 -13.3735572801241 11.3715056222295 -0.583591291207597
"1315" -4.32432692625983 26.3417926798951 -13.7639581463152 11.2499843460299 -0.62444891650141
"1316" -4.26934357609169 25.8886835021474 -13.152948281511 11.0119277911714 -0.477930737277048
"1317" -4.05247257570535 25.782325356768 -13.9914339549537 11.3869083900567 -0.760647484579318
"1318" -3.89473778924756 25.9858699591451 -13.8960879206248 11.4834144041368 -0.729791192525285
"1319" -4.35353158913406 26.1242348067898 -13.36488216235 11.3656220747745 -0.842424570807252
"1320" -4.21667732236065 26.2827622072889 -13.7284770256393 11.2838892360772 -0.576566446625802
"1321" -4.04643334294317 25.5628223097228 -13.2832583721739 11.1898702355959 -0.700515978741167
"1322" -4.43656372629967 26.6054110730409 -13.428220723527 10.9025791531693 -0.743991918813746
"1323" -3.8009532403828 25.1981232279461 -12.7972647091392 11.1467281148394 -0.916166457926056
"1324" -3.71811297190406 25.6544889073604 -13.9559296110268 11.4424934171948 -0.823037292299906
"1325" -4.01113441208089 25.4566685454833 -13.0274153112024 10.8416496108497 -0.693965652787914
"1326" -4.14869225523482 26.3977291413652 -14.7402324481498 12.1135803133528 -0.971793980412955
"1327" -3.63164399829644 25.2714338339883 -13.0997886388923 10.8283854499306 -0.599801607683753
"1328" -3.56365899710601 25.1026390443264 -12.7833834568156 10.725114475872 -0.738569965272076
"1329" -4.13216776357252 25.0820325088748 -12.7538961996682 10.7379647988403 -0.712990694413879
"1330" -4.45545268661005 26.3699992533209 -13.0999581354649 10.7602932497841 -0.361171412383562
"1331" -4.19986160040569 26.1971793106678 -13.509307846084 10.9606415163451 -0.627449419360461
"1332" -4.68447443334639 26.2193260616587 -13.4304136645453 11.026098316176 -0.528729551189303
"1333" -4.1215874531267 25.6089960207308 -13.4701072463235 11.0831523324021 -0.685948095265966
"1334" -4.06008360330456 26.3493124148222 -14.1541676993225 11.30369902092 -0.660981807292463
"1335" -3.96846583483225 25.3349180569603 -13.6488987227088 11.698133793434 -0.958307989965461
"1336" -3.89131695389226 25.3431506096432 -13.1032304564043 11.5667183518369 -0.812566718844746
"1337" -4.01567280533909 25.3395806665359 -13.15750138382 11.1673828857758 -0.723970373024119
"1338" -3.84989915084324 26.2241352757634 -13.7561706746622 10.9723073105284 -0.560048792019784
"1339" -3.59667233301001 25.3030399126756 -13.1026368088079 11.1371958209163 -0.471433548437507
"1340" -3.97555499054052 25.2838222918349 -13.2827343479788 11.2487157679341 -0.760614234012459
"1341" -4.28153560253043 26.1950156975875 -13.0718937391844 10.6208068022394 -0.396965797777341
"1342" -4.30965124680522 25.5562688245258 -13.0756732015885 11.2068357343201 -0.72495354978548
"1343" -4.04600761716586 25.6100453891906 -13.4016661511651 11.209123425861 -0.73223832980951
"1344" -4.01127008543844 25.1813200372171 -12.5046034119224 10.7871531647594 -0.903148513210483
"1345" -4.35493226250275 26.3958111375971 -13.8242771945311 11.2897237420278 -0.653544273178413
"1346" -3.57497622831166 24.9172809217223 -12.8679319195198 10.9398941496557 -0.814219640171688
"1347" -3.6400343959462 24.3378402458001 -12.1761318480474 11.158608104874 -0.984530023084726
"1348" -3.82942326798712 24.7757152706174 -11.9505280698278 10.2162766446438 -0.613652018350174
"1349" -3.87010017765064 25.0368903098642 -12.8906084938453 10.9574514766797 -0.601984333627732
"1350" -4.06648617972091 24.9658518967379 -12.782212665198 11.0971172637668 -0.758100891781571
"1351" -3.71910770978766 24.8536496971789 -12.4109192404715 10.7507267894214 -0.565166177719139
"1352" -4.0679882505354 25.1351429758221 -11.6512823281236 9.47141375247244 -0.369350530803038
"1353" -3.62345007035069 24.8627659136815 -12.8368667233588 11.0157645662685 -0.594142417316344
"1354" -3.74657106524499 25.0465374546854 -12.5845962982659 10.8393584426706 -0.542290924976602
"1355" -4.1783510478535 25.7673834586562 -12.4851494382661 10.5822898415731 -0.564338410067511
"1356" -4.33761594205745 26.4693328958651 -13.8298725250243 11.2248617378954 -0.664762919672542
"1357" -4.41551955738092 26.538913143643 -14.5344510618337 11.8968841174355 -0.766840168733328
"1358" -4.19103663527028 25.7843298573087 -13.3351726235011 11.0018866590811 -0.742411277057515
"1359" -3.23049739225037 24.3690039214925 -12.3299348848959 10.6550675997956 -0.589833169589367
"1360" -3.48153250785262 25.3062700631489 -13.6048892496038 11.4956749732921 -0.825259162782754
"1361" -3.99698887707701 25.744705576186 -13.6846292370921 11.0676804989967 -0.733991349183262
"1362" -3.87192672901861 24.8892407764131 -13.0125468147805 10.8866901857694 -0.828363668470727
"1363" -3.60444635999887 24.9510885626231 -13.1588767509904 11.2207223790521 -1.01822409483176
"1364" -3.60938813716816 24.859548131037 -12.8592361964425 11.2466470220313 -0.845075998535723
"1365" -3.66560515485677 25.0451125594538 -12.6472738618687 10.5690283546275 -0.283960826350254
"1366" -3.40264650353265 23.7808809652051 -11.1951060922328 10.2224712822877 -0.61156445735179
"1367" -4.16877078794713 25.225610431576 -12.5659422771149 10.8199326089363 -0.707161771495768
"1368" -4.17879534009939 25.3915852981909 -13.0942797890543 10.6898789056842 -0.380497078642944
"1369" -4.11330602983505 26.2530817755485 -13.5798002351851 11.0580772103471 -0.511646846879593
"1370" -4.27135270403903 26.514956505139 -14.9496580155797 11.8840872867112 -0.866277616572324
"1371" -3.91566525498508 24.8935391307171 -12.7434693990942 10.7809508897594 -0.550670228874878
"1372" -4.00409840510408 25.5085602535671 -12.8895175741118 11.0679198574556 -0.94334502974329
"1373" -4.007974965838 25.1646452974935 -12.7244345423915 11.0400001880921 -0.723795043139295
"1374" -4.12156651064046 25.9462971579158 -13.6644315826736 11.2501224295412 -0.806225688652415
"1375" -4.40685979141101 26.8959537573448 -14.3697922807116 11.3627422945064 -0.557442217128148
"1376" -4.2494151679814 25.860042755747 -13.981320053739 11.7564623356075 -0.778281139971484
"1377" -3.88973086638324 25.2998305015182 -13.3828407317187 11.48348302261 -0.685914579424445
"1378" -4.39352744583472 26.1467933584772 -13.6663154088801 11.236056123093 -0.663093942470289
"1379" -4.36305854143631 26.5413145667392 -14.3203324925707 11.7620361736542 -1.00273558799544
"1380" -4.35454548403303 25.9781236954797 -13.6391163039685 11.2950657700931 -0.544655241434181
"1381" -4.14394469047405 26.1949972212148 -13.7708811698793 11.3669243576138 -0.728169985694646
"1382" -4.32804696313976 26.0465879767629 -13.3442217466756 11.1735616018962 -0.758991279725405
"1383" -4.47804785403774 26.3697302836786 -13.8538796629076 11.3269568630028 -0.867520336344445
"1384" -4.25801734939079 26.1433413713169 -13.8435250893479 11.59614331533 -0.832752983363759
"1385" -4.36382540170191 26.2110490814135 -13.251794652512 11.1479243393589 -0.626960264429522
"1386" -4.23578397906457 25.936101540839 -13.3710613482333 10.9063569913697 -0.535587902076477
"1387" -3.80152426837385 25.7298274699102 -14.2652758948555 11.7396207768185 -0.709278290426305
"1388" -3.85366546445637 25.5910207970953 -13.7345645568483 11.2283689345973 -0.660030882586966
"1389" -4.39582614355835 26.7657076701791 -14.7759923622156 12.0742372483104 -0.846827056181195
"1390" -3.94408275116383 25.8181046776132 -13.0494632787156 11.1801110913398 -0.76132272482811
"1391" -3.88180994644411 25.5716128473016 -13.2369699030283 11.1416296494648 -0.620149719369621
"1392" -3.70919304812964 25.203353899194 -12.9649466127514 10.8916347381582 -0.65578099913219
"1393" -3.80886014796163 25.6698659150937 -13.388488001391 11.0736707064748 -0.694569182570424
"1394" -3.86689805501842 25.6279510899727 -13.4666990835503 10.8960423182847 -0.641740578228135
"1395" -4.2950669382049 25.7759435132717 -13.3450761473492 11.3072962906167 -0.620537250814652
"1396" -3.86424188188896 25.5812048650934 -13.2901467162716 11.0854110748281 -0.441176658511782
"1397" -3.95853283292094 25.8599512662426 -13.5503081417202 10.9709593944675 -0.547039617073578
"1398" -4.41501895617814 26.145856561988 -13.4085791038335 10.620784026875 -0.491423604353564
"1399" -3.51290941050188 24.2796750025026 -11.8879734143449 10.7961022186576 -0.864004899263869
"1400" -4.39101664646411 25.8189557473525 -13.567199535498 11.0393567556266 -0.654237503825231
"1401" -4.14556695266359 26.1714528858838 -14.516740338722 11.6914426049979 -0.767516940438167
"1402" -4.45908654847455 26.6208619178064 -13.8666053845812 11.2405389690421 -0.574097179365485
"1403" -4.79086986701497 27.7542897490349 -15.7760051130285 12.13550874393 -0.780898986734242
"1404" -4.29580199841552 26.3049533978127 -13.8763009653608 11.5237289796391 -0.84848063670777
"1405" -4.29118800982757 26.5025881863146 -14.7541763842431 11.9797443563468 -0.737910911229727
"1406" -3.87618404464471 25.0673943066249 -12.9968408859424 11.2672554230567 -0.704907296942953
"1407" -4.07623297076894 25.7010480920493 -13.3276300220277 11.2249802918719 -0.55674443513418
"1408" -3.73987539758847 25.391049900938 -13.2287516835566 10.7438338640189 -0.335749695291065
"1409" -3.98725722867419 24.7042708720825 -12.2723522968576 10.1380285771826 -0.493910032010512
"1410" -3.9765896722277 25.7185539375067 -13.527703674533 11.3567588531073 -0.715996401209891
"1411" -4.31232661967326 26.45153696485 -13.8631964390311 11.4048510468623 -0.926856857806775
"1412" -3.95065413485643 26.0927821235616 -14.1408860784309 11.3266625582128 -0.695777227058946
"1413" -3.93155462061714 25.5778895140761 -13.3567723235131 10.9896258736074 -0.925468145081919
"1414" -3.81360430372384 24.806081781704 -11.9263047216376 10.3226459394257 -0.55737342884886
"1415" -3.89292201882282 24.7523981406736 -12.0478303661512 10.4344631666155 -0.316950845575381
"1416" -3.50616126990877 25.0906707278342 -13.0555403374814 11.2790451378205 -0.676513959094006
"1417" -3.84912863013069 25.5312498140771 -12.9263863629098 11.1007159631541 -0.678117828636697
"1418" -3.88567074150337 25.8607309084111 -13.5782115212907 11.1674079519329 -0.656452791981679
"1419" -4.20371446453844 26.1669807106994 -14.164248832073 11.5964577581998 -0.719095712927869
"1420" -4.18690929387281 25.99442152232 -13.1906971238259 11.0307729936628 -0.815713122747675
"1421" -3.51795922195038 24.0992736027052 -11.7058155641376 10.1462103241786 -0.46750084115268
"1422" -3.87686468828813 25.8106953921618 -13.2645541692463 10.7327333255575 -0.618903964035638
"1423" -3.87100148911311 25.107898951086 -12.9426123252282 11.0102073620518 -0.58175787895693
"1424" -4.37883084159151 26.944335065506 -14.8546950644631 12.1036302640481 -0.786268947131082
"1425" -4.53012521808225 26.7494115409772 -15.2092436516288 12.2984447836562 -0.865524672820829
"1426" -3.56433422183111 24.9951924939131 -12.5129652490558 11.0336454526481 -0.821658162105896
"1427" -4.06389043646056 24.9893076066275 -13.0212106358954 11.2668728980186 -0.683096513530072
"1428" -3.77473030436888 24.9763802717218 -13.314101850172 11.4994701936228 -0.732486734862764
"1429" -4.41656781517339 26.2593169045761 -13.6436681257262 11.1792161838042 -0.568868280018252
"1430" -4.12596102015579 25.4315757508276 -13.0589023082875 10.7835807165485 -0.429094046470304
"1431" -3.8571706128957 25.4756963363735 -13.5459821790466 11.748312280081 -1.01947132631387
"1432" -4.37922628709734 26.1795357131856 -13.815017687835 10.9790586217543 -0.473540960549836
"1433" -4.22875625950792 26.505120168892 -14.3823574093192 11.2371548574553 -0.633753235260277
"1434" -3.93399617635719 25.3067687775894 -13.3709670278204 11.3988688682546 -0.756922814868977
"1435" -3.93102946216918 25.7695937131636 -13.0045230239377 11.1859694073803 -0.701062197025232
"1436" -4.0177288177267 25.6869353152326 -13.1311297831733 11.1753957597971 -0.890718225502135
"1437" -4.47211267966899 26.1229112439647 -13.2083990658349 10.9097008047606 -0.41242273441557
"1438" -3.93991155350798 25.5811402047962 -13.016452688955 10.6129249031472 -0.414888860543193
"1439" -4.18488344266786 25.2394672217217 -12.3896146604308 10.4287054848987 -0.730163944001247
"1440" -3.76870898694094 25.1741000585831 -12.3014516906863 10.462634392969 -0.683064608634096
"1441" -3.99786002344339 25.7581859708763 -13.2195075716635 11.1779889646122 -0.632740757792694
"1442" -4.15589989598864 25.6841426069187 -13.4856655357977 11.0564531583764 -0.604935304093726
"1443" -3.89100118403169 25.6773984742017 -13.6565813238019 11.2491949855278 -0.517032679465019
"1444" -3.6538552192334 24.8924900850307 -12.7008816352556 11.0244130317132 -0.908247722614218
"1445" -4.39047952433579 25.9284780761672 -13.3335635217615 11.2802846885578 -0.806903070618071
"1446" -4.15103482362169 26.2464326225466 -13.5714664448545 11.405211509243 -0.887782987244951
"1447" -4.67927803180958 27.5313383340775 -15.2724894985502 11.6683484086347 -0.703637248661275
"1448" -3.81166527676506 25.6440673799416 -13.8142956377274 11.2340399489982 -0.898181449232284
"1449" -4.08074561838894 25.6240984339103 -13.4344561436009 11.3938415066225 -0.76882766636548
"1450" -4.18212880585527 25.7686531411109 -13.3084639668165 11.0944141526662 -0.628274625599104
"1451" -4.36027256504726 25.9343009336128 -13.468561267912 11.3650929013922 -0.940536629473234
"1452" -3.8240832581173 25.6428865118213 -12.9423207008762 10.9636527484486 -0.842522222535785
"1453" -3.8339581608676 25.5701945549111 -13.2094005446223 11.3452762628647 -0.815162978653789
