"mu_xi_girls[1]" "mu_xi_girls[2]" "mu_xi_girls[3]" "mu_xi_girls[4]" "mu_xi_girls[5]" "mu_xi_girls[6]" "mu_xi_girls[7]" "mu_xi_girls[8]" "mu_xi_girls[9]" "mu_xi_girls[10]" "mu_xi_girls[11]" "mu_xi_girls[12]" "mu_xi_girls[13]" "mu_xi_girls[14]" "mu_xi_girls[15]" "mu_xi_girls[16]" "mu_xi_girls[17]" "mu_xi_girls[18]" "mu_xi_girls[19]" "mu_xi_girls[20]" "mu_xi_girls[21]" "mu_xi_girls[22]"
"38" 48.2075779934229 -18.6254098115742 -13.3686335776175 15.3854873610521 35.1024580163559 0.212664478496137 -15.475897445612 5.70126429216181 24.6507802103314 28.4593969684658 -14.8970684812497 -31.3413489990116 19.9131399864695 10.5291603979329 15.5955670641512 -4.01366414419301 -5.39472272455323 -1.38305338001931 9.83416208933513 -5.77374448646679 1.60429524310666 0.212853345707941
"39" 51.9733271074257 -18.5095584123292 -17.8828883065061 18.0498142604777 37.6573604316158 3.61104947549191 -21.379791716399 3.41092073268129 26.990539616998 31.3978510815267 -17.1849406724382 -28.3398808017992 17.7285781720567 7.97510623199811 16.4973212291601 -4.44161826288817 -3.09784606601933 -1.98903436674485 9.29241277314071 -4.48063363410959 0.724707427766479 0.482492579938879
"40" 50.2108184708145 -18.2116040933693 -16.5483453754751 17.6073165131859 36.5716213542554 1.59115743760184 -19.7741291482269 6.8351574524128 26.5063303105503 30.0788484615748 -16.9190453962578 -29.0542786128313 18.7334075764224 8.9331220278171 16.4090038510204 -3.48718030393034 -4.63984374630107 -2.85998588067834 8.88633366207913 -3.8789923777613 0.704108155323484 0.358659406275724
"41" 51.3669766270767 -18.14491061205 -17.3294506493179 16.3048448414101 38.8758316790299 1.80292834642606 -22.6062223034775 8.33880986046227 25.7577371189031 30.9380544827637 -17.505146058159 -29.4939196698672 19.0974096598171 9.51078526802878 15.9422216549446 -5.68220298448884 -2.08109315618957 -2.16566291187203 9.06866674960776 -5.46299163385431 1.61115718547412 0.193354000559318
"42" 49.7015691625883 -17.0068751676621 -16.2558940441314 15.6769504004031 37.2570192391182 2.69869676817854 -21.6130887994514 8.67715299851652 26.5612362437989 28.4298242650348 -17.8373256104116 -29.708937771795 20.8448331237525 10.8693366683992 16.2010341419037 -7.6907538515384 -5.12186086450922 1.66735416920931 8.72153246370461 -5.48518359308587 1.03992607414238 0.370850871751794
"43" 47.8342787270763 -18.3323152922496 -14.7073097570998 16.7356771447827 37.0706034357779 -0.560800802413739 -20.0383660503115 10.8009648526022 24.6969620812772 29.7854308401217 -17.45038866402 -32.1531074627353 21.9511593208461 11.6510158974979 17.5864379737502 -9.7919831289157 -4.47120594562683 0.626751308457665 8.43229362048465 -5.48476378369433 1.56854447882719 0.322981394645676
"44" 48.3583840833888 -17.8507583187639 -14.1174790571902 14.133183573769 37.9273402552992 2.05155186046865 -20.8370622836181 8.26745065149338 25.0762440775084 32.0657320693693 -20.7528125292646 -28.9929585753238 20.4157425452296 11.1719305223092 17.7731168420068 -9.0170024331598 -4.22102303394378 0.705416850372581 7.17321351208387 -4.41783000087185 0.984011028377127 0.3430415634854
"45" 50.2427338220234 -18.8606277971775 -14.4936082348543 15.2321266607027 37.8098834730842 0.989609637626209 -20.0260667819727 7.43272501166256 27.0847068086414 30.836418509421 -21.6783516249689 -25.8989150875704 18.1514010994266 9.65720548920658 18.0913430590447 -6.49868870181818 -6.73487891555217 2.72255766253129 6.4250380572245 -4.08165333018204 1.2577464216214 0.214931344891375
"46" 49.7344057659265 -20.0910099495067 -13.448745529071 16.5569248948807 34.8358087434807 3.66036583445716 -23.9870064997736 7.49010082015396 29.1415188673419 31.1073822556418 -21.6759762629309 -27.4517909894063 18.0155839484238 11.9356274961809 15.2112947073389 -4.27230852876404 -6.39754608459111 0.400644353859685 7.91034931175015 -4.03471132342627 1.08975207338974 0.326040984286855
"47" 52.4869246314922 -20.9153792555291 -14.7351338020842 15.6957074589845 37.7441167737687 5.75345913545237 -26.9118646870894 8.81992155515999 28.8768888708254 30.9695988012954 -21.6988145952512 -25.9049322865956 16.5682957177172 11.4654440255194 14.7216856070092 -3.24460557517561 -4.43000465018652 -2.31322742051154 9.17524730631681 -5.33355595881759 1.13910735739735 0.104330251255611
"48" 53.6933471901459 -20.0729094492781 -16.4300127301306 14.7679963989334 41.8201443430554 5.93768539301957 -29.685614642895 8.10888707550205 27.7697637666818 32.882119067492 -21.5250806279196 -25.8791925558039 16.1161539878188 12.4995276044437 13.4816198987331 -3.19073320841342 -3.05166950217369 -3.60694457753777 7.70528274329258 -3.26782889078126 0.705325740575255 0.420218398875636
"49" 50.6754794457642 -18.776658321801 -13.9204034972745 13.7136129697454 38.1151130920466 3.54723778699699 -23.4061351435167 9.25746746030324 27.4288334704895 27.9248666097796 -21.7912326032911 -22.8063816862338 18.4184165718678 8.7288500510442 15.9065428704916 -5.40375704264167 -7.40245253293221 3.47028808539457 5.97955044859588 -2.47325391140473 0.350383641779413 0.401860052989189
"50" 50.1343582283042 -19.6513943603698 -13.7404641050738 14.9582500023374 37.1167864027429 2.09449762913734 -23.6563500288302 9.67976663820945 27.359543037351 29.2444178834228 -20.2684245595636 -26.1332386628805 16.0518337802123 10.6627380125951 17.9768021710048 -5.79349189467684 -7.3950259877779 2.43135846959085 6.9364662371045 -3.00532704616383 0.769397062823817 0.130785592196672
"51" 50.3246952690525 -19.7054413884467 -13.3705930543864 13.4841544705588 39.7225313656043 1.19312341762223 -22.3790092202317 8.926227027654 27.123233888528 29.3580043640109 -20.6363146216513 -24.5236364216474 16.4777048565439 10.2294419322526 18.9645201727775 -6.67975913014159 -9.43886409467893 3.719452498337 6.33381465476194 -3.39651121388475 0.867843298579468 0.23546246288723
"52" 49.7611194425813 -18.6792203605685 -14.8171842550884 15.3038194834252 40.205178808317 0.774051310170513 -23.3052603115375 8.08036879237577 28.2657301946103 30.0723656557949 -20.9644259562851 -26.1494046376983 17.423762363684 8.29186429965805 19.9238180954833 -5.00470396836002 -9.61247358345503 4.70472499785506 5.69851091434218 -2.91187809224438 0.0470253713093123 0.369518662311908
"53" 50.650628017415 -19.255350546842 -15.0916228008402 16.4893519350428 36.7377051922444 2.11982853891874 -22.4860263134643 6.35735024135345 31.9201113416188 27.6247453762517 -21.638878557297 -25.4660431006991 17.6348685272092 8.097858043998 22.7524245624394 -6.90810074294378 -10.6950124020441 6.31988894852076 4.3227052368025 -3.25899831755834 0.606934776733064 -0.0734783347800421
"54" 50.0624769716148 -19.1972139245549 -13.1611979218526 14.6306511999312 36.2079620811253 3.77159780209937 -22.3660660823201 5.65355217547712 30.0094066822416 29.2654603268403 -21.7644079478974 -25.0596903499505 17.9234702493468 6.88618397062439 22.22469697994 -9.94255959056945 -7.45900442478134 6.96079112744039 4.86468193316274 -4.76463501253274 1.71711187938305 0.357495771350533
"55" 50.9440790325897 -21.2129292485214 -13.0759182835777 14.8057941138007 37.4114129026175 4.48682460150808 -23.6463248082086 5.74982962945023 29.6731865666265 30.4601774394307 -21.33111962435 -25.2157316865541 19.1703401754667 6.30421267602539 21.7160358149253 -8.45088696641287 -6.66299293960007 4.2822965117717 5.50664547432796 -4.38516863162476 1.44287164474076 0.280470535864884
"56" 50.6905024633947 -19.2719522012861 -14.4833495995439 15.2786528590322 37.1293768321043 4.24236911964964 -24.4275180147281 6.93969198199205 28.9467251199155 31.27384419285 -23.0760459047319 -24.8130793328855 19.2918918937232 6.51588826068682 21.3602690302979 -10.2225703149633 -5.53949242643021 3.79470483555758 7.72005223654963 -5.92412810740431 1.63418885907593 0.28433363441565
"57" 50.349004616538 -19.7005333715215 -14.3054827584366 17.1776728004282 35.4996382951864 1.24736277052416 -22.2841156257952 8.32148775130159 31.2451479900472 28.0461282959216 -23.1584934526017 -25.2645534273907 20.3016116406951 5.16379303271833 23.3731805596082 -8.11935350022235 -6.39273814942266 2.1060720124288 7.18235404427177 -4.75729581261543 1.0096788750168 0.28464138602605
"58" 53.6708901117637 -19.5015640264352 -18.1129661558766 18.9961448132212 36.6045926508818 2.17835613041887 -22.2259367099333 8.5373473120202 28.9577756062014 29.6566204859626 -25.1901427328397 -23.6465768935272 19.728783169986 6.79548698162022 21.835097944934 -8.32514979859813 -5.79546771275416 1.3206901932182 5.59665775461397 -2.63921466004418 0.407933510073505 0.34792600344698
"59" 51.9657406605814 -20.9214117843696 -15.7577851676636 20.1205268208604 35.5276638547164 0.479303727507661 -21.8539674732941 8.99970859375659 29.1877479725421 29.1221063475593 -25.5417958292486 -22.6628286395015 20.528540455218 6.11564386198749 19.8281704830784 -8.17614000522951 -7.2796855086016 4.14441252374311 6.21343845486177 -4.03855515903022 0.972340721689201 0.373882666894753
"60" 57.8217348440637 -21.9639839777754 -18.4229589760831 19.8248440041101 38.5299692325978 1.13348037832652 -25.2121201687205 10.3739903990427 24.6996307215693 35.5813305080093 -26.0738675586829 -24.2033121846266 17.1790338914045 10.6127737690015 18.4295521382875 -8.01896573747674 -4.9865028687203 2.37367755381955 4.99482649212824 -2.82761900860571 0.354249595820692 0.0723250032561178
"61" 50.982974559312 -19.2508249834356 -17.7465480942462 21.4747083226609 35.1094537286065 0.33630399758184 -25.1617473869542 12.1671201754129 29.3431377001311 30.6134521400518 -25.5745681632458 -25.8309325578024 19.8291889451231 8.50905789297011 18.5480997007453 -4.23038291863952 -9.97331331819 3.2165973252438 6.83357986514606 -3.69881948805907 0.902540200314108 0.168186578028356
"62" 52.8845301883765 -20.323497397601 -17.2961217907367 21.9834664157463 34.1617683785195 -0.210620367570429 -24.7158353958469 11.9432945931525 29.4927935121685 30.2827419773947 -25.4896386879604 -25.8050964395714 20.9978405483649 9.32096180047424 17.8737723508397 -4.81043548492624 -12.0440553958989 5.11723495210525 8.02257824951287 -4.97630581127425 0.905642262374058 0.189290828343136
"63" 55.4181598309191 -22.0265246252072 -16.6345610159315 20.2192656697771 35.9451223329954 1.82070742194373 -24.9151736027359 9.24277118621197 29.4809052711929 32.4265396335597 -26.5963351154061 -24.6964079435058 19.5691532601672 8.7961938589896 17.6514866823713 -2.95118074882839 -11.4026830563436 4.0826448324169 7.09704158103071 -4.67232419809727 0.960134656850679 0.243684605880411
"64" 53.1868072395295 -20.3454330850732 -18.1321211692781 21.7584662993627 32.6127146889743 4.02959120126828 -23.8812423365527 7.63035359541515 30.2660689348435 30.0068278154942 -24.930295307798 -22.7499548251779 17.607094554806 7.23381757745232 18.24777530356 -1.4098840078875 -11.7570876457604 4.82467540415154 5.6836853144537 -3.51519004411473 0.897148844691181 -0.0418811471172867
"65" 49.2743038212247 -18.955070985437 -17.4193887586604 23.1300547884759 29.4155432176688 4.92731103261259 -22.0186891274406 5.81065574029739 34.051257144016 24.3102622895231 -23.8237428325089 -18.7154394382061 16.2083329526354 4.61232514919446 19.5793253265589 -1.55365121720524 -11.8488078172435 6.12705663740995 5.02279451469377 -4.23668316592881 1.07800395593243 0.0534570644549142
"66" 43.0110398001885 -14.0777940432321 -16.6150495417544 23.7754499791509 22.4649124326982 4.65813592644994 -16.43913209432 4.57644105372127 37.1813343312767 17.1668358943762 -23.280559046996 -14.4008308866514 17.5233283621288 2.30829432057748 18.4559180372068 -1.05233396171651 -13.9104707400677 6.99891528232204 9.57349277861806 -7.80271267339181 2.65954265097826 -0.0142035696381952
"67" 43.4376670956747 -15.1301237863991 -18.5248521968845 24.851120961939 25.7290922691298 6.23592216923998 -19.7678780261402 5.17330963609534 36.7635966776008 19.7938119756254 -23.4893432133187 -18.6660607761882 19.8557981013722 4.54359234600709 18.8100247142488 -1.58607470501479 -13.8953485897948 6.7283290003231 7.67193778142806 -6.6948893609011 2.40742920217839 0.248972578234397
"68" 47.3668376686055 -14.7777302879041 -19.5679364608992 23.2354610695058 27.9010245735755 5.71199818793942 -22.4988224083613 8.28227094889948 33.1450055657601 23.603084775824 -23.6205437907832 -20.7356048041263 19.2639898459184 5.42628247165611 18.6985508927561 -3.79726500323065 -10.1563876695031 7.53317134415065 5.02781453832963 -5.14723255523959 1.53724388394742 0.161584381788805
"69" 44.3658913415715 -13.184787073916 -18.4629791511765 22.7745107307377 26.2623200922698 3.31684024716524 -21.099207764976 8.81895377636266 35.9736987869601 20.2944604629034 -25.0361051070648 -17.4236060468987 17.1747833756069 4.69559977478885 19.3546226561109 -3.62486650901033 -10.2335319067553 6.77964101516823 3.90640820102109 -3.41093819354525 1.28246526521686 0.115501411579743
"70" 39.3529018766078 -12.0693543861363 -17.121851147907 24.0983099961111 22.0647655880485 2.18610060076021 -15.6788157820532 9.239289316745 34.4923611736552 16.5562710387958 -23.7421519758005 -13.5100397717012 16.0089251509532 3.45595737598406 17.9691947388371 -2.69897472721083 -10.0057541567324 6.26424175946002 4.33612637925297 -4.33482224297262 1.45174706642663 0.258773728650966
"71" 49.2650551144394 -15.832379991383 -19.7416997822494 21.2142068525682 30.4031990199075 5.09850786762819 -21.7121976464592 6.00375998917782 33.9040152407495 24.9684985501025 -25.1456322040815 -19.4691304169233 17.76596164674 7.30374362794669 20.2891687511441 -6.78253264089556 -11.6633419617483 8.27984104580394 3.9398044358083 -3.46420162162338 1.28394871550092 0.20781489868537
