"mu_xi_girls[1]" "mu_xi_girls[2]" "mu_xi_girls[3]" "mu_xi_girls[4]" "mu_xi_girls[5]" "mu_xi_girls[6]"
"979" -6.33452953865729 27.067719972891 -10.6559522120873 10.997460243745 -1.33961354679499 0.242043790889355
"980" -6.6436806056571 27.3233993978152 -10.4116084549036 10.6919372782031 -0.960032648753732 0.00665439613900447
"981" -5.55585256064159 25.1962915057012 -8.5424626569344 9.79629735024531 -0.780838649762208 0.0723224683794061
"982" -6.04253031455453 26.1031753213094 -9.69417471775978 10.375263104538 -0.800906901658616 -0.0379647942756843
"983" -6.74637154722708 27.5033034784983 -10.2410036791564 10.6257394099439 -1.24214264854051 0.275835132072314
"984" -6.33979245247173 26.3008194162888 -9.774867896781 11.4537596345587 -2.10173091034341 0.261376197580208
"985" -5.96590093319487 26.0278282087862 -8.75524197735829 9.23359894814985 -0.488549875247564 0.142994923442213
"986" -5.83020893860637 26.1436251491679 -9.12714384504987 9.47405674293394 -0.299379562668183 -0.009583026796657
"987" -5.92044876243104 26.1209839494514 -8.99390608470748 9.64927070786739 -0.777827056409309 0.0601321027100421
"988" -5.48601116666065 25.8604079149349 -8.59389191227615 10.0027662601125 -1.00452167770357 -0.119297893528654
"989" -5.68290672209586 25.2915885323885 -8.47920610703111 9.94858404522558 -1.32368191562282 0.386931538503295
"990" -6.13269675685739 26.0853101434873 -9.0295681210161 10.4042410895903 -0.98371157354807 -0.0855956481669264
"991" -5.56095531437456 25.8054624834008 -9.45866372408359 11.0518484516179 -1.76733971542843 0.0567039459790927
"992" -5.85815337475549 26.1708160002567 -9.94999339204384 10.773819424219 -1.57500306911103 0.413883857633129
"993" -6.47471222384522 27.0820481968103 -10.2604039615671 11.5736637304795 -1.74810331714856 0.229924601796897
"994" -5.71410966662776 25.5608558149055 -8.47868007932684 9.42453440769568 -0.527445467575369 0.00446464991465946
"995" -6.01368590230284 25.8441737654554 -9.71320854816852 10.5212561787437 -1.14319794704389 0.34000180665303
"996" -6.48369748942422 27.0674694991382 -10.13518826745 10.8143585708209 -1.21377825227457 0.233656848180281
"997" -5.79356528699659 25.7413401940646 -9.11198106881575 10.8460363611819 -1.64761200983572 0.287557744060876
"998" -6.10527473354274 25.8154964780308 -8.85050679527153 10.063951263966 -1.20338229469639 0.363240410970923
"999" -6.02674488194397 25.6189598585378 -8.19567379832927 9.69948726738118 -1.22643157306641 0.203397940841766
"1000" -5.84654248381063 25.4932199509014 -8.08012799818573 9.16350941829237 -0.249116105139828 -0.0585357599842171
"1001" -5.31390220837292 24.7417588916333 -6.84580835056951 8.51311160573673 -0.345994336200833 0.0647140383104708
"1002" -5.18189957589108 24.0081607936244 -6.11535099487934 7.95820414275447 -0.466448928643642 0.131946404525381
"1003" -5.34176065681376 24.9338806976678 -7.65987117097811 9.08569531941162 -0.606079577296668 0.135336148174699
"1004" -5.40729592805284 24.5702654972473 -7.40733703067926 9.28972666984417 -0.635009378143227 -0.136166032934676
"1005" -5.65217153251296 25.0203233995085 -8.03683814470067 9.68908990056424 -0.827811174162427 -0.120973084101138
"1006" -5.83558167226551 25.5032630106015 -8.41538977541442 9.51828286129639 -0.602421386906736 0.13684976814346
"1007" -6.25117335394167 26.7087312906281 -9.14661971297734 9.52212383470957 -0.588332010872125 -0.13100579587528
"1008" -5.87707311185033 26.4816181172113 -9.92966484702645 10.3962603630637 -1.26398730155267 0.239324030081143
"1009" -6.70710053090329 27.5790966446496 -9.75483419814503 9.75756535979544 -0.883246500450046 0.179845403885632
"1010" -5.96455525904409 26.2585135494262 -9.23716034131781 10.4503664249269 -1.25243164235261 0.10401050300397
"1011" -5.93622411931193 26.5243162604925 -9.83086130851797 11.2495218338661 -1.60943762510889 0.037109157416318
"1012" -6.54112472004779 27.419978606927 -11.2127712730778 11.1841626893136 -1.0904872626268 0.0667293870753146
"1013" -6.58572661576258 27.9934742132609 -11.5588967860316 11.2057698766832 -1.13240268810849 0.158821338315776
"1014" -6.53200807914479 27.2930247796146 -10.6171484291585 10.8143741091122 -1.1505783020345 0.230934217323156
"1015" -6.91511118644685 28.3550395953723 -11.136271544469 10.9457371203156 -1.20178393967797 0.322462766175819
"1016" -6.69003626295889 27.9273622007995 -12.5445052969233 12.9488531294104 -2.19258184533085 0.215382942156414
"1017" -7.02659825839582 28.9878926178929 -12.9747618167211 13.5583781909238 -2.60037977484095 0.224258470498968
"1018" -6.84693665713517 28.464836941845 -12.9234636828847 13.4749995134956 -2.79864695738418 0.411137167378642
"1019" -7.0122751056695 28.7544039865242 -12.7268174603619 12.8025873729397 -2.01264215291763 0.37275670207649
"1020" -6.93929430781026 28.4388463833222 -12.4211397605546 12.5429014788091 -1.76848496567901 0.328226284975222
"1021" -6.59962790927122 28.0650124456964 -12.0063290244862 12.5594800878828 -2.14696304172037 0.102436642733835
"1022" -6.77394811814976 28.2327754414644 -12.1317203403946 12.4082936288102 -2.08982823062921 0.280461160055817
"1023" -6.61198378426968 28.3693488541921 -12.5067274723276 12.5366190745839 -1.76063627114696 0.331584820157654
"1024" -6.73388671508684 28.2348852594687 -12.3222612256356 12.5186234779093 -1.59643494182644 0.0320791221568116
"1025" -6.83080213376677 28.0692168574262 -11.8492308237715 12.0502306109832 -1.85678471470214 0.535476386717745
"1026" -5.69708428625358 25.4919243575939 -8.3556012348331 9.30377930798888 -0.625984858436539 0.15781461871352
"1027" -6.16601819771091 26.5442200338628 -9.82067458340428 10.6942939534221 -1.54383737756383 0.0948742397582564
"1028" -5.96108180399056 26.6619609791585 -10.7203679326244 11.9523961487594 -2.13494157119439 0.352316824529068
"1029" -6.5756078203925 27.232693780132 -10.1462367633434 10.4629947596032 -0.825400360963366 -0.119496620416489
"1030" -6.02038043881344 26.4150645571084 -9.65924144746345 11.0467775428297 -1.33729129475872 0.35464477160047
"1031" -5.85442722573788 25.7398492136966 -8.53938764968099 9.89703932397318 -1.03665404001504 0.307253757812649
"1032" -5.89469202102262 26.1345116144087 -8.98441389898311 10.0087062720633 -1.09573850340691 0.193075326966009
"1033" -5.77799992684795 25.5270793266374 -8.55288311876968 9.56469060322217 -0.673929530628777 0.242679201200475
"1034" -5.24844065582012 24.9650935627352 -7.7103553424331 9.56307379039328 -0.937066406759713 0.0642071422373871
"1035" -6.1071203965468 25.2285392403071 -7.60127934933447 9.04725662559197 -0.512927153581827 -0.0303656696052073
"1036" -5.64879883851574 25.6702768312649 -8.77527093811099 10.1827682875336 -1.28549668195169 0.21340298461225
"1037" -5.63081545197253 25.7392040421171 -9.39466861718513 10.5413817028913 -1.23324143360732 0.223996914461216
"1038" -6.59164862391998 26.869233670358 -9.60860014189091 10.4900558321865 -1.21798002743858 0.150448417805607
"1039" -6.16364505514752 26.3975801250003 -9.72514534648586 10.3939849601662 -0.608445640119039 -0.147851374229614
"1040" -6.07447876523594 25.9949828369603 -8.39922716784133 9.38459303858344 -0.502574368805275 0.172042561438366
"1041" -5.25369340075931 24.8355828684916 -7.94182872794213 9.1391706990274 -0.442465327934109 0.0722741096430012
"1042" -5.4180439306737 24.6450564496029 -7.45447843234732 9.33715159208784 -0.963959287528452 0.0486512323714574
"1043" -5.82362831105011 25.2516980773092 -7.12257789308969 8.48972828734746 -0.34889555327551 -0.155943956419301
"1044" -5.56184308017621 24.6661940982098 -7.45239523822433 8.71310197232675 -0.321390031295707 0.0456697085992027
"1045" -6.00937917877659 25.4065257716492 -7.51701856821196 8.53629879479873 -0.608531628335447 0.155801091665933
"1046" -5.66607833939668 24.82499271344 -7.09990682255211 8.939459057749 -0.808404752221933 0.0315267516514608
"1047" -5.60076918755417 25.21564871284 -8.17241505245697 9.13099578138371 -0.525204750179056 0.325661385320134
"1048" -5.79103220166446 25.1782703956273 -7.31748412260581 8.97662902598999 -0.575665991153351 -0.11986667819823
"1049" -5.45085560333177 25.094994540276 -7.82163194402095 8.66336814261688 -0.437211378126274 0.0718111255678677
"1050" -5.70641824016872 24.6564419575546 -7.3910015337393 8.62366931343096 -0.411356755084945 0.162005990703868
"1051" -5.42791780456175 24.4845783621806 -7.3156376020193 9.36023217562342 -0.988353334511097 0.0904042602070643
"1052" -5.73442748512626 25.1622523231962 -7.34235874138415 8.55327292252571 -0.440314260799613 0.00963788537674695
"1053" -5.68740375738145 25.294742957359 -8.60177780619507 10.2271021536042 -1.2693064451746 0.0901368182784589
"1054" -5.7396192821967 25.1744450593742 -9.16762629016744 10.6905690196407 -1.56512233352101 0.361196485204491
"1055" -6.06170353625292 27.0766746401183 -10.326712856317 11.0024790508788 -1.2896705274564 0.139390981448932
"1056" -5.8185452533233 25.8612043766823 -9.21401083104369 10.1363920993448 -0.97436799059643 0.113106783580709
"1057" -5.18603375416029 24.5493979062151 -7.4412889590794 8.64838938983141 -0.348280168713074 0.141194412218429
"1058" -4.76309483476205 23.600946726597 -7.04940738556925 9.00732771841886 -0.511197734950723 0.171144727205132
"1059" -5.63067272118879 24.5302109632883 -7.33440786728897 8.95330980479796 -0.816865740901684 0.239117072873035
"1060" -5.29732359948837 24.7726220393697 -7.94501292270933 9.26754961323425 -0.424421996835438 0.0985961580523595
"1061" -5.80776816271556 25.8768719457048 -8.57201433213151 9.22978946779968 -0.592258936507665 0.0759823387241687
"1062" -5.83047542405679 25.2329542058766 -8.1600443544768 9.58355574561392 -1.07462169970125 0.0969918151776713
"1063" -5.76131973741889 25.437168697044 -8.28214846462618 9.11387045629239 -0.32032421404482 0.0942067374878314
"1064" -5.94767355337418 25.7802105439568 -7.68055307706332 8.72837384764834 -0.482712624531949 0.162436495013599
"1065" -4.98698269631623 24.7236838795748 -8.61938434313041 10.288532274969 -1.21235675687686 0.236996388952873
"1066" -5.87126944366708 25.5963985957117 -7.70440178685974 9.06615956936977 -0.884821401704491 -0.125888377319747
"1067" -5.49717523708287 25.3805444933552 -9.11126585680596 10.9067324963499 -1.60353169610396 0.230826577148811
"1068" -5.80147100416388 25.9018727957653 -8.87818357437163 10.4807624798794 -1.4957618031334 0.200413921360528
"1069" -5.84751474766948 25.8234170093352 -8.7311745990203 10.1407572322771 -1.2703882963995 0.115010417118137
"1070" -5.72883029848597 25.9277365824736 -9.45820632639018 10.7147821306671 -1.40425095360475 0.0540053048477144
"1071" -5.84344833236108 25.3845477090564 -8.7940164475765 9.96252856399752 -0.903862055001782 0.149852286503019
"1072" -5.29807977871649 24.7870922096094 -8.77393466336214 10.4944763178503 -1.2976373152705 0.0674134005226773
"1073" -5.79806464175189 25.5593317345114 -8.11302504096781 9.54050790842213 -0.750629918604909 0.0679578471380082
"1074" -5.58122896876507 24.3320787796115 -6.79709950867512 9.07190262955934 -0.820801636766779 0.125965365127681
"1075" -5.8294914386606 24.6420062067393 -6.93081492351418 8.96576351773381 -0.84402453490642 0.0946762943857165
"1076" -5.81962635540947 25.9922999094862 -9.04139687013614 10.1047562111789 -1.16881808512014 0.0386607317017156
"1077" -6.01764467786758 26.6215181934383 -9.76760731731354 10.9811795407119 -1.24369590378599 -0.0650006940964905
"1078" -5.60621141833612 25.7265933556802 -9.5661843528217 10.8145922752416 -1.32265343467897 0.128158665294252
"1079" -5.6672737849328 26.132586219771 -9.55825348940383 10.3038068425041 -1.32559695922456 0.295352842946875
"1080" -6.34604924316004 26.0850808799023 -9.15978360930307 10.5611998925109 -1.50820778473218 0.259800585228333
"1081" -5.91103617369582 26.0750617182321 -9.90695812204366 11.0367224779165 -1.63608633438887 0.240112913853484
"1082" -5.94153276662387 26.5004841822843 -10.3567435571952 11.6454232836429 -2.01053029377929 0.272517194307778
"1083" -5.49177266708046 25.8100758035214 -9.5540531268811 11.627727498086 -1.61158126096301 0.26001749940375
"1084" -6.08298850998447 26.3795200478846 -9.71243533107592 10.637146815195 -1.01657177395515 0.301284729568268
"1085" -6.19220879517845 26.5190425508043 -9.97220954576831 11.6139680782465 -1.90179973242341 0.265595010835456
"1086" -6.76866396403435 27.4291531881041 -10.5439950268126 11.1645718172739 -1.13823045555213 0.0426627868742022
"1087" -6.61228645577122 27.3866739987332 -10.400763824944 10.7619619988342 -1.24255285960709 0.319867644946336
"1088" -6.1692855191265 26.5584025556787 -10.0404291409578 10.883563347603 -1.64405493818092 0.216929231759299
"1089" -6.06013753518705 26.4143745808317 -9.7304869590009 10.8341748356563 -1.31160000283969 0.233645778682478
"1090" -5.61559892230195 25.0811924915372 -8.60835402808368 9.60764495305057 -0.834587380100346 -0.00372091126112397
"1091" -5.88904938261925 25.4286901874596 -7.91806164442107 9.11996788305042 -0.671406069749666 0.0230165629915267
"1092" -6.19921360368026 26.7070772927157 -9.44477302367842 9.20126767048349 -0.195104613342316 -0.197191094669856
"1093" -6.1231207693011 26.3864182550601 -9.3991995241267 9.89004593353169 -1.00034741196002 0.173976188322341
"1094" -6.04762367092164 26.1610018521126 -8.77600273019075 10.0677476251532 -1.36905468159971 0.23143216331808
"1095" -6.31000271217058 26.9988887887779 -9.53243521502418 10.1323732825731 -1.24373904668135 0.256078671039596
"1096" -5.95428338733785 26.0530574317604 -9.12929469242943 10.0945236244432 -1.26645222902559 0.280942037878074
"1097" -6.79909976217612 27.6480050015514 -10.8522369649305 10.951155036814 -0.985598677209245 -0.0873931896514798
"1098" -6.57433567474241 27.6108412911964 -10.5731997274755 10.8501752643336 -1.35547848337979 0.101440876194733
"1099" -6.59413248286234 26.9346453716542 -10.187364598533 11.2480315047297 -1.77460406321253 0.0251167015642166
"1100" -6.77542466327022 28.4095458318298 -11.8130737482447 12.1916294117822 -1.675238896844 -0.089175691263976
"1101" -6.89703860617108 27.8569338343226 -11.6244696743971 11.8460768657148 -1.61832780981719 0.204344057962025
"1102" -6.86724349682291 27.9263543552176 -11.4294048622078 11.8054535666023 -1.82684492730609 0.217412531238715
"1103" -6.4280315869489 27.4934242875031 -11.4367733861496 11.9046481896498 -2.08139046745999 0.434940001750187
"1104" -6.62098100020622 27.5882819870625 -11.1936853599108 11.2520492296399 -1.11308356602885 0.249555321232906
"1105" -6.74011098168497 27.7798608303996 -11.151725420819 11.6373165207579 -1.41358487477905 0.0155765272748043
"1106" -6.50670740109716 26.7830374634201 -9.23676054487401 9.83333599637514 -0.670932910714026 0.0475027753013137
"1107" -6.02526044217983 25.8905355832595 -8.28281184247817 9.36981829265579 -0.582945712524799 -0.0782733037589973
"1108" -5.7130751277534 25.1350922575587 -7.51852283148922 9.09364218469233 -1.04328708718412 0.363814071346182
"1109" -5.72394636254149 25.3388551939437 -7.74879876092677 9.43105647968838 -0.957217550601792 0.177755580669645
"1110" -5.91990804898302 26.3502432204578 -9.1549722735311 10.5419630052136 -1.3049672093438 0.0826023632396173
"1111" -6.40228374326007 27.5629492704901 -11.2602433813041 11.9728375157773 -1.9861849584372 0.286064451557531
"1112" -6.1404302688621 26.7630025044666 -10.1135598488629 10.9093997021376 -1.46819441524595 0.196007380659564
"1113" -6.02498083226344 26.4303221237035 -10.9151095323819 12.1831351854505 -1.99319302265598 0.258890142433827
"1114" -6.10137911351707 26.6868669114717 -9.99841235940458 10.5772531886833 -1.05100006785098 0.250509529248051
"1115" -6.47683665577554 27.054544868239 -9.95242557060498 9.35095899353664 -0.259214355736333 0.123952342310333
"1116" -5.48310930125802 25.2078592812667 -8.48961209571151 9.52041621225756 -0.494529198668631 -0.161414303965769
"1117" -5.76039523470204 25.5431579029727 -8.3592329091793 9.92225629582383 -1.41624446702931 0.320603277819612
"1118" -5.05515503465069 23.7004146255676 -6.74648637039804 8.53083420591456 -0.421454098723625 0.105085417609034
"1119" -5.69217954220272 25.3874529741993 -8.92464994076508 9.74931036778288 -0.934235068827844 0.263884703451655
"1120" -5.69121748181032 25.4084164646676 -9.1756764621481 10.8570933580331 -1.60304179833554 0.260611720190753
"1121" -5.23646371560132 23.7355061151278 -6.29813217868685 8.62639090544597 -0.884819618733334 0.0919360740157016
"1122" -5.70431041715121 25.5611102474726 -9.40483933093199 10.6583378301225 -1.35421337788035 0.281894756955453
"1123" -5.3742971065875 24.3326410241564 -7.13387676426589 9.18392323716212 -0.942429663600525 0.100634280744669
"1124" -5.78080586038625 25.4165434655159 -7.54291581355863 8.60949746244368 -0.60948248411083 0.211144105539197
"1125" -5.32635156853757 24.9951436075713 -7.85615486355125 8.81299864845047 -0.470971792144439 0.166604305834101
"1126" -5.73871747752351 25.3190044615467 -7.83924742466716 9.39602704513409 -0.92257598169732 0.205115708864639
"1127" -5.21191783056528 24.6052066403747 -7.14407462051876 8.26725903072877 0.117074730935577 -0.0339953399156676
"1128" -5.87021930074564 25.4921688191496 -7.30005231082769 7.83502276183401 0.113184434063059 0.119950372563553
"1129" -5.75080735468399 25.2941357852726 -7.72514734686767 9.21924639373462 -0.787947822571646 0.0154601422923234
"1130" -5.06903907992772 24.1351702104851 -6.63239102017029 8.44824810265017 -0.257921487016918 -0.124384948509659
"1131" -5.44125825811351 24.268022562069 -6.96460907903026 8.77671801568848 -0.541509997565876 -0.0112604503860078
"1132" -5.37042465739926 24.3949983751181 -6.61619515167903 8.10438469593055 -0.34537238076627 0.116517192229337
"1133" -5.02639357184527 23.4726060274468 -6.08783678224903 8.31074771391441 -0.587154119310918 0.399860702883113
"1134" -5.48463153856464 25.3445250076037 -9.07676389009665 11.0591790389589 -1.56096866773614 0.0617899266295139
"1135" -5.5500443571758 25.7102062361608 -9.29559643660756 10.8290907785863 -1.35886093661265 0.038855930159544
"1136" -5.56615653539478 24.9772877275757 -7.65827063050695 9.38898863219874 -1.0357503073082 0.151342934130199
"1137" -6.10041263267531 25.7716082604572 -8.19930480127859 9.01317415057334 -0.629031857350843 0.0360595500240143
"1138" -5.78480182805716 25.330190810208 -8.43641076140233 9.84799754532189 -1.08511510404256 0.370754226206966
"1139" -6.18015716457374 25.7483270918814 -8.02273711260785 9.35747024982683 -1.03196437291785 0.232202230890486
"1140" -5.66022455330513 24.894374185714 -7.57669977294546 9.37965662646917 -0.834664057044059 0.20882095302746
"1141" -5.53763398542594 25.0648248215039 -7.20522035842868 8.6031643543083 -0.516038420393195 -0.0169436295627453
"1142" -5.12466402558493 23.9633038922672 -6.72377543973961 8.89598241604554 -0.641301224108536 0.266373383333172
"1143" -5.17321929342016 24.4638527511532 -7.62074857867051 9.16467468475491 -0.59801813979075 0.0566469931929598
"1144" -5.53481013640353 25.3890481611249 -8.4026031021948 9.86954114022391 -0.552864394849948 -0.102320560443486
"1145" -5.96686315957493 25.6723600759545 -9.02904318408105 10.6059295916428 -1.51119831527818 0.357055394282726
"1146" -5.89023757350312 25.9394305121876 -9.51546313408178 10.1481023926792 -1.02206655747151 0.244037010346182
"1147" -5.96868502730137 26.454374963422 -10.2072917496339 11.2278895753782 -1.33215647879883 0.0962248508352562
"1148" -6.03857849162275 26.9216322957509 -9.52018670728506 10.0619972617219 -1.10058138121988 0.0234370878223349
"1149" -5.63489885164687 25.1780095108609 -8.00710566420159 9.79133454051349 -1.14466088932328 0.0665510428976914
"1150" -5.70971413087597 25.230776513403 -7.3431232382656 8.46131535647154 -0.727373696767605 0.293486165249421
"1151" -5.98592915969632 25.6603526296959 -7.61246978023352 8.86319779416817 -0.326593757830777 -0.0184079589774052
"1152" -6.24602638258824 26.3362944152211 -8.90441651207411 10.6342496194656 -1.55917284269889 0.259626912110253
"1153" -5.97996540482574 25.9705129209306 -8.9646707385359 9.57820599257357 -0.798205716291937 0.0654504743158946
"1154" -5.86376637164894 25.7648815579323 -8.98236529437236 10.2158266327591 -1.18380344882306 -0.0350314977820718
"1155" -5.50633053145515 25.6835078395096 -8.84363413015156 9.83384630908753 -1.06068004367009 0.183694817263989
"1156" -5.43471351491987 25.2548581480007 -8.30422249284987 9.75586011158432 -0.890087385355495 0.0531874915550713
"1157" -5.81643206381051 25.7351403996708 -8.38456490807421 9.55729717105178 -0.625697437328552 -0.0912799573848539
"1158" -5.96660284070817 26.0976881743476 -8.29293302113844 9.44065053953458 -0.773197691364065 0.256163425852511
"1159" -5.46887740813103 25.0339619917641 -8.26304302100993 9.65991649866097 -0.896472446614448 0.0181008875711594
"1160" -5.48348759041923 24.939817999256 -7.36575434268964 8.95949325033529 -0.90129291818507 0.121447708321502
"1161" -5.52995799589879 25.129863776194 -7.01085248988839 8.51217465260637 -0.662802357892296 0.206996179821334
"1162" -5.50245645138477 25.1687145762587 -7.28681372110838 8.16944617583983 -0.164580457825224 0.00590998685504517
"1163" -5.42328194850685 24.5982929625142 -7.51864032321115 9.32712986092389 -0.554426070667188 -0.0194064168116155
"1164" -5.78913227824715 25.3126624411976 -7.88280800045892 9.60354927351672 -0.9510646472218 0.253297673929024
"1165" -4.93357777340006 23.9261023656018 -7.25552941640236 9.21738628524665 -0.870312005923084 0.175820290809329
"1166" -5.18744405054845 24.5198936349075 -7.32807967531918 9.25114923267109 -0.938634642181621 0.0420564156023109
"1167" -5.34999765841453 24.5229442808049 -7.55252023992716 9.72131215377093 -1.14068255766188 0.0597772532943997
"1168" -4.98247425741525 24.152886981321 -7.6601307375379 10.1735489896697 -1.5791493557171 0.337943726502076
"1169" -5.46020951087929 24.7740511134027 -7.93652485313861 9.21437816157715 -0.499725245240429 -0.137667424891037
"1170" -5.73993673389923 25.3201715944149 -7.72793046451144 9.56761407654364 -1.33630250668572 0.287652634111562
"1171" -5.63909340185231 25.0298355488276 -6.59450958803956 7.70875879869058 -0.203294983267158 0.0555875962772332
"1172" -5.55213131666874 24.8940302563442 -6.66088585400362 8.07274600742903 -0.271497601852927 0.000293772261897668
"1173" -5.83688906601883 25.6812514165275 -7.23973170729996 8.25981546152662 0.0154122042794389 -0.248614942270621
"1174" -5.67163868016551 25.0568354478253 -7.34243449756887 8.32201881622168 -0.136397822740806 -0.0698348427123646
"1175" -5.16315661629216 24.86139858995 -7.62829592407868 9.08498637957178 -0.902675027183241 0.230599124325007
"1176" -5.75927052596291 24.815139568664 -7.34356669744951 8.97428173005103 -0.664437534697603 0.0935032356603965
"1177" -5.31071019528006 24.1726348276179 -7.06074413572212 8.56393880232348 -0.565055781302625 -0.133803102988166
"1178" -5.65485229623414 25.1152108307012 -8.31207783358527 9.57915256397214 -0.698482213614707 0.128751592239814
"1179" -5.00098845231915 24.1298595215129 -8.01291948023169 9.80311790745492 -1.13192220421488 0.106862042528855
"1180" -5.73096556771896 25.3413746752247 -7.50576537902601 9.38527702796628 -0.923370414373507 0.072027604775954
"1181" -5.66567045357318 25.2544472085346 -8.29935516674635 9.30768276072875 -0.591155455699533 -0.0226560024534911
"1182" -5.9317989148636 25.8539590343793 -9.03870801727917 10.7895073564299 -1.58641476479271 0.0517254924512438
"1183" -6.09398908985419 26.0817126406571 -9.34376385086367 10.5240013378985 -1.54587021232417 0.320990990997319
"1184" -5.87660828612446 26.1608386519294 -9.70211936980477 10.5134964066433 -1.22929659981693 0.213994495902738
"1185" -6.24090332385529 26.9170383267364 -10.424687727932 11.3738545270099 -1.44414824549971 -0.00268621746608269
"1186" -6.19670338411361 26.4862373860189 -9.94962393769738 10.6823281935581 -1.16881976309805 0.0896261704853422
"1187" -5.76849800607357 26.2571191877846 -9.1335648856919 10.2352781315723 -1.11152214668608 0.063699425232495
"1188" -6.05609403783129 26.42844456874 -9.65622061972375 10.9391643677305 -1.73877248741772 0.42309306672569
"1189" -5.7619875828641 26.2879365973781 -10.2894009802733 11.2314828716795 -1.58786439577959 0.215445934185677
"1190" -5.8163798686717 26.0646094724728 -9.56193548286867 10.6725943854419 -1.09526288354712 0.193315786708434
"1191" -5.91609312529762 26.1127274248117 -8.90270114374356 9.95760493337016 -0.928996571766063 0.0489080543829752
"1192" -5.74772572460508 25.3811193525425 -8.10730774234385 9.62130615609659 -0.937196189683526 0.0973701315321745
"1193" -5.60747747712252 24.9694357198969 -7.8185308272038 9.40330843542569 -0.949065429317884 0.0558897760528499
"1194" -5.55667772107905 25.0406746078844 -7.5796153149759 8.88414633258259 -0.558427212768792 0.222352981458848
"1195" -4.92852756001578 23.8357198446552 -7.03393510180388 9.61961909910448 -1.04427004843185 0.163446562837089
"1196" -5.40370296191197 24.3597838808655 -6.95758657915045 8.53957818492978 -0.767459509103356 0.0534867192146668
"1197" -5.86134723105591 24.6633539584338 -6.78920902045049 7.99134813013368 -0.0748128290863906 -0.0827057861052227
"1198" -5.15572203269762 23.9645739463944 -6.86657815092976 8.58841124434499 -0.481949540627093 0.0794812655079457
"1199" -5.5039224361562 24.2380600420081 -6.93813137630042 8.64230497444288 -0.345818869424292 0.0484892036773616
"1200" -5.13929089346134 23.9742004928458 -7.16302293785165 9.13236596725626 -1.00644744078584 0.265776377112765
"1201" -5.43790027838212 24.444667108304 -6.67852514846035 8.51029199627212 -0.663004942810859 0.0728625062533114
"1202" -5.71272633738522 25.1512954501722 -6.7635758997301 8.48572923643387 -0.412427247343255 -0.108679778992455
"1203" -5.61199445345065 25.1723959494936 -7.83722977928157 9.27690586455049 -0.293709246375293 -0.0720136350995167
"1204" -5.93855783329949 25.4921850067373 -8.30653628893065 9.49474913874447 -0.639783152823767 0.193176503122569
"1205" -5.84612217889994 25.4009315283945 -8.08465970823228 9.43893262733473 -0.743202993236129 0.213360151933642
"1206" -5.83419904003466 26.2777433772913 -9.11225855874963 10.0647780836104 -1.13280999760749 0.0555497416455234
"1207" -5.86433819010157 26.0670575462313 -8.4232537727971 8.91407471851073 -0.485379533954284 0.195498048321933
"1208" -6.04090226220308 25.6920357420677 -8.25332309010467 9.80480371475381 -1.15950405854508 0.338190063929316
"1209" -5.63966669698698 24.7687961308474 -7.7027815291503 9.28356724765225 -0.965261873237159 0.264886023071716
"1210" -4.9801930510475 24.6336343017284 -8.07467641846066 9.45206955357101 -0.893124482030572 -0.00768618650403048
"1211" -5.70952340211187 24.9466963628928 -7.63102433262943 9.49469365674359 -0.748782155269062 -0.0563817879397709
"1212" -5.33722033793809 24.5920564054848 -7.77739688296299 9.21260703982457 -0.96042595701763 0.197694666299753
"1213" -5.53898298893296 25.5022773500854 -8.20369747913496 9.09148892183068 -0.290603871322138 0.0130193477226862
"1214" -6.02429715597821 26.1304938724937 -8.90290514334614 10.1565341257163 -1.42863913510528 0.293616331153434
"1215" -6.15755879628297 26.7911004902808 -9.49166118908417 10.4819225427717 -1.47687386520276 0.053286099076001
"1216" -5.92940460780495 25.931535973968 -9.29933801000192 10.131871086136 -0.84207250332309 0.273359144324
"1217" -6.29503922748146 27.1226542490302 -10.2461276464178 10.4023746901451 -0.959457967325174 0.1431135844892
"1218" -6.59080999479306 27.8516675217026 -11.8912464289736 12.3365473745009 -1.85330465022791 0.266104301436381
"1219" -6.63960437777478 28.2630267695286 -13.1174873950609 13.1783579898236 -2.41982425798052 0.145266926328635
"1220" -6.92265463318016 28.5588628463258 -12.9170072508612 12.9789903038807 -2.09794382634014 0.112642059872034
"1221" -6.74141209104129 28.4309334052758 -12.759714731734 12.776481302139 -1.91400808660496 0.337316109851908
"1222" -6.90563698164057 28.6557269748348 -12.5680630831175 12.9115833691082 -2.02163073755941 0.328892939340691
"1223" -6.0085597067562 26.726660762224 -11.3605094290718 12.2254263131611 -2.03495769756474 0.0671144332089055
"1224" -6.25699130754339 27.343717327543 -12.109018341999 12.9915638672632 -2.08993364479636 0.13913746891348
"1225" -6.2388550388496 27.1543622539209 -11.0411106953037 11.8718487677494 -1.5950195097692 0.205514883765424
"1226" -6.56410925008135 27.4621319543491 -11.4140031595933 12.2195922546353 -2.21525484989177 0.488856532036458
"1227" -6.57859894782998 27.6376263982343 -11.7989417869403 12.2396260816923 -1.91185584157393 0.235454744908771
"1228" -6.59241999538371 27.9381126555805 -11.2890009317462 11.4427081951557 -1.3746656572937 0.227419376753611
"1229" -5.30133032373271 25.5697935637082 -10.434175279722 11.8852129236922 -1.91736469198262 0.205280738316604
"1230" -6.22877609330787 26.542217862958 -10.8324619027631 11.4951186918969 -1.57452694717936 0.359717031103435
