"mu_xi_boys[1]" "mu_xi_boys[2]" "mu_xi_boys[3]" "mu_xi_boys[4]" "mu_xi_boys[5]" "mu_xi_boys[6]" "mu_xi_boys[7]" "mu_xi_boys[8]" "mu_xi_boys[9]" "mu_xi_boys[10]" "mu_xi_boys[11]" "mu_xi_boys[12]" "mu_xi_boys[13]" "mu_xi_boys[14]" "mu_xi_boys[15]" "mu_xi_boys[16]"
"27" 27.3552405143756 -23.4203453910847 3.80262101244647 38.2180317384573 -1.86842696160501 -10.9703119014826 16.9477551495473 19.4631339557046 -6.77259692007444 -17.1504361666425 14.052242323067 11.0638932101607 1.19400907693961 2.03106984599627 -0.339228530567021 0.489397409317738
"28" 27.6318353571 -23.3505336925533 2.54225794434773 41.5964480126086 -5.2112337910684 -10.5954788589816 19.2848002341926 17.8437610582009 -9.16923374549134 -15.5763427978498 14.9532642648273 12.2691685452585 -1.42500597211212 2.8894282472927 -0.210668806133408 0.517623883962042
"29" 27.2425714267728 -22.9717042961159 2.43022360341231 42.7531669600981 -6.40871812849321 -11.7029238717101 21.3125868403002 18.2432484460298 -10.0193051831921 -16.5388142819652 15.883289897821 13.8748851502337 -4.04109959158976 4.68333000563176 -1.49111136184449 0.754902543327881
"30" 26.5746798019422 -23.3028558492602 2.43813088200068 42.431541110207 -7.20031784602224 -11.7508832077864 22.2266235165526 19.2151297194533 -12.3562522958605 -16.0246778053411 15.4747808073807 14.2692142762233 -4.5632499481534 5.26507351992488 -0.928169938633642 0.40899985571594
"31" 28.538497865006 -23.9945778390772 1.60777330280195 44.5747124907802 -6.90690651374727 -13.205530674565 23.4225314236487 21.7586503311881 -14.9809225525778 -16.3694864929267 16.1399067679429 14.0915929657686 -5.0746648109923 6.30993778952989 -1.5171505693614 0.864675046956661
"32" 28.4962855758141 -24.5100686021732 2.66878926609258 43.0399203096527 -7.55508482454288 -12.5705361915257 23.3704539203544 20.875275251124 -13.7352545661066 -17.0727052628743 16.6861680549615 14.838789641318 -6.65048318768308 5.85052553832581 -0.209070384179813 0.506422107475341
"33" 25.2348778952037 -23.6903601425881 5.6393275669398 41.9441596678708 -9.5472002952199 -13.2000038585603 25.4261245491458 21.5471323165781 -15.1566477601577 -18.9514778003464 17.2591449999764 17.191268070922 -6.71487596817302 5.52557979488916 -0.796709032030557 0.524606761102553
"34" 25.183928832549 -24.4114903181508 6.4825159444639 43.3572036447139 -10.428759244729 -14.627570273498 25.9019325783893 22.9085018560071 -16.7893391001042 -15.823530858955 15.5146299612459 17.4710946595035 -6.23421039736183 3.68297042912103 -0.281867739948476 0.385920453770963
"35" 29.7324880102007 -25.3597345538701 1.59389908956345 46.7951103553241 -11.2694953401499 -13.595418364049 24.8758554604214 23.0445788434318 -17.983752020096 -14.9609148729456 16.1025755083757 15.6862746763845 -6.47724851180452 5.10800409349691 -0.344668443819321 0.514851164812328
"36" 27.9029194758121 -26.6918883383459 7.16570788868896 43.5478034370698 -10.7756451020381 -11.4899333316949 23.0135044987119 23.2968426956731 -17.2264638379651 -15.7931083457815 18.5821659780444 15.9609769637986 -9.45951294856412 6.80932175983396 -1.07762021403187 0.663594669105676
"37" 27.1399806482729 -25.9075545510384 6.95151954382105 41.9426295042564 -10.5502713161371 -11.201607467758 25.4518792271376 21.2455351268931 -18.0145906648107 -16.6012539098345 19.7115486293798 15.447157702304 -9.26000489355907 7.48303279742655 -1.28253695557183 0.615244611017362
"38" 26.3200991303757 -25.3465179867622 7.5261159377657 41.9920989733636 -11.3569205736848 -12.0344824424404 26.0592061258599 21.1737846060879 -17.7502429337241 -16.4314998787651 19.1699861773446 16.3740029655329 -10.4395144284547 7.74086372887602 -1.53735175968081 0.35174030316375
"39" 29.7297917835786 -28.4779358212154 7.28240350934571 44.3219639665779 -11.3470185671399 -12.5837236780673 26.3389647646727 22.4633583847756 -18.7992163805399 -16.4011783042513 18.2980720821569 17.6740308704538 -10.0506858230281 7.54459715746729 -1.20078714325926 0.551603547096866
"40" 29.494673848376 -27.7486836722903 5.20436491748753 46.8677748528741 -12.808699758828 -13.8099812781184 26.5598149651973 22.4011558252996 -18.082703537283 -18.2634514329757 20.4525361957772 16.1138337160874 -10.2033882087997 9.05318284060898 -1.40617998113902 0.39983693154941
"41" 30.420490714816 -28.0347703140328 2.86153779315261 49.5663335477789 -12.4470411811472 -14.3445067121508 27.0458239861369 22.1054123738648 -17.9786677055944 -17.0783158162131 20.4172143886612 14.6132132322092 -9.38302925929501 8.08281479361098 -1.50930468790641 0.622605619290104
"42" 30.2231474812487 -26.8863853239013 1.91657971249845 50.2607579556004 -13.677574092724 -15.1018489032976 29.5246612993137 20.5770500182764 -18.2944891002398 -18.3796240570766 21.011331995991 16.262564044039 -10.0928471724466 7.81744891825158 -1.34260607366263 0.38673496570036
"43" 29.0004132866187 -27.0500115939356 3.21915151027142 49.8799036627822 -13.2564919091282 -16.8896403515807 29.5125237541654 22.8175478460675 -19.101647783256 -18.5258947215528 21.3749287513266 17.3310031840217 -10.1977605980787 5.39172783486914 -0.102701164206896 0.265695186481917
"44" 29.6430767527784 -26.7310731919848 2.69581503346806 48.4406878053295 -12.3568479997406 -16.3012923524435 29.4840530901343 21.9815679847196 -16.5409132034428 -20.1457838048317 20.7912179249039 14.8198915605451 -7.51750573557203 5.19274635915682 0.328823016565118 0.673132076804911
"45" 29.7094999281346 -27.3047616207535 4.60743811947519 47.9365325386558 -14.4941270163642 -14.756490048569 29.7872862730292 23.311439637816 -18.885763801288 -20.6938406415265 23.3259353760198 15.6940824638744 -9.01279511174888 4.90354084587862 -0.0762685767941317 0.0382085508724734
"46" 30.075029898401 -28.1328382057249 3.24821491849852 50.6333574828816 -13.1869988936818 -17.1313372017455 29.0318273305639 23.253608427097 -18.1441234940357 -19.0223771930877 21.4610266069019 15.1091939201431 -8.16860309608193 5.95961933987901 -0.636999392239662 0.51345500931993
"47" 32.0252680030487 -28.7420682151878 2.50269000134149 51.2815015028764 -13.5851761412064 -18.2293680822468 29.2758022470129 23.0031036055582 -17.0326042053509 -19.7516298283203 20.3709630731193 14.4770672376199 -7.36050436254831 7.08573119816838 -1.25634397757963 0.473854388154925
"48" 32.0379613727075 -29.9693039771405 4.87986079864769 48.7323821430725 -12.5435024902008 -17.3667754859872 29.7663345295708 21.353088204342 -15.55666018301 -18.5205829927351 18.8567928568769 16.6129196667509 -9.66623652509466 6.74786257000324 -0.888640406831413 0.359230217021037
"49" 29.6568881271823 -28.7410942699836 5.68845527088472 49.4166099110478 -14.0318706631976 -19.7885986031786 34.0105962709275 20.4127677803447 -16.0985059305658 -19.9381294892386 17.5447311383969 18.7667201750543 -8.61328979652701 5.71434577736729 -1.09546179467617 0.569169459292659
"50" 30.9210285197226 -29.7186145892509 6.1949709627667 48.1823963465537 -13.0018985057686 -19.2385318247681 33.4285285683014 19.7924944016882 -16.0184602891652 -19.9150403829127 19.9141942545311 17.2021901611466 -9.3279168351047 7.02510263100917 -1.56013762390233 0.30415457241121
"51" 33.8753331756829 -31.5130178393821 6.59999241880064 46.2726457189746 -10.0042931692575 -17.3758744306601 31.1422927338722 16.7055025205199 -13.8770450007232 -18.0748660773187 18.9888157266895 15.5831139333537 -8.20073713688791 5.16169134374787 0.392240279252302 0.0929479649701724
"52" 34.3945928542837 -32.4595691302627 6.26816104745474 46.1961429693637 -8.74559535979861 -18.3376853379021 30.073980555216 18.5528349876292 -12.5452110926359 -19.3081943806589 17.4505017884517 17.8063921425421 -7.27101710177085 4.48658066426209 -0.150741416406123 0.457719052692537
"53" 33.3109900777088 -29.9464543314637 5.818118286187 45.7603541000646 -10.0957374943648 -18.1889291173441 29.166033233989 19.700275337737 -12.4971477851077 -20.186901637872 18.0641552709276 12.99642747877 -4.80594574974929 6.18232820521136 -1.04325881716784 0.346363212720983
"54" 34.1647200094674 -33.1411163068143 9.03974632243709 44.8280687123091 -9.74717840009858 -19.6637054237383 31.4785886158393 20.0420486385961 -15.2674075105897 -20.3335270218238 18.8526863838354 19.629615779667 -12.2487703418595 7.24730455274937 -0.164620034818086 0.174092819292476
"55" 36.4371980884503 -34.9635967034395 9.61529504376048 45.2877289351065 -8.51911445120375 -18.6050899314755 26.6617134690845 22.5965004981202 -15.1718857027532 -21.0122411575363 21.5352445886868 16.141210774443 -11.5223756154658 8.09573658235006 -0.610643076212567 0.384570454065548
"56" 36.3161365203354 -34.3243335858964 8.07850850878764 45.5100807742451 -8.60610622237138 -19.0432698685112 28.4112130542427 22.0223189773408 -14.5330569264947 -22.1735032441983 21.9760665773452 15.7657445658722 -9.68560572300226 7.15861991073753 -0.879094900589114 0.260922520642805
"57" 35.9283311764717 -34.3901017017412 8.48638764246168 45.8689881278427 -10.0075192929749 -19.8844633828119 31.0271840083741 23.1028470507246 -17.7989390043184 -23.1923043976201 23.4968420515431 15.2655952953681 -7.36580489279824 5.31135068560235 -0.285942002307257 0.424148678497443
"58" 35.4519051213737 -33.7039029407211 7.92081626842381 45.8107446530354 -9.4418059215463 -19.6960619523944 30.6296670739661 22.8088057480464 -16.8727582091305 -22.4400562064782 24.5756025960679 12.4208435083408 -6.37713307824956 5.84309870414958 -1.10304644686602 0.611060565322183
"59" 35.8051281223128 -33.8722267338384 9.66260172494108 44.0354540400724 -9.10720994293986 -19.0544290819325 30.2034640674398 21.6175997883291 -14.5084527356563 -23.7951342159118 24.115729965126 14.5563783379536 -7.32602499373757 6.49484536661088 -0.760912189883241 0.0206810433232636
"60" 36.2673632507805 -34.363800129512 9.17981057608894 43.978729186259 -8.34917849310535 -20.1254297352227 30.2703843066606 21.0299659750834 -14.8958407345609 -22.8463622590139 24.1728211229831 13.9811698109378 -8.37065519450752 6.82276384843376 -0.875248995544522 0.662361218955435
"61" 36.7607276483686 -35.6619684663911 9.49955797657194 46.2650224022579 -10.8479489730569 -18.0930893544316 29.7879721454613 21.4636310560459 -15.27854981022 -22.2963113084036 23.5564588292747 15.3820770364187 -11.3561803738008 7.95512699646812 -1.14735093807775 0.75533538918457
"62" 36.5633252549611 -36.1031024544729 11.6313659124411 46.2768153790421 -13.5158725910995 -18.7381574734639 31.5613160997759 22.4122328909881 -15.4009319689223 -24.5789254349577 23.9872769127457 17.1839752132582 -12.0855118846339 8.02134611186093 -0.663331114161217 0.0786956240226715
"63" 37.3593814615067 -37.5871760467742 12.7771609160293 43.8840346554723 -11.2860869583463 -19.0245558311303 31.7549462237113 21.2160134160531 -14.6562327472437 -24.0481964753441 22.2222737666662 18.1078326588138 -10.9492491435577 7.7796795630061 -0.949862652706023 0.77921686907293
"64" 37.6713761900578 -38.2820726441328 13.9333373314362 41.9001884723827 -10.6920152967872 -17.8762410033818 30.7784390344522 21.4032509119089 -14.6055892864207 -23.1371599581881 20.9580136753211 17.950460429977 -9.45217305818797 6.90907339376998 -0.682659492502207 0.19968038221221
"65" 38.1645153990095 -38.2370971720028 14.4161495092143 41.0043312990671 -8.47101676870136 -18.6771261396476 30.434522732565 18.3776198102039 -12.6603366462348 -20.8768814380482 21.4499933461807 12.5067011067363 -8.69109609957364 8.27274545592851 -1.66554731401076 0.497819256835655
"66" 39.6175318389665 -40.2378261096318 14.802349840357 45.8093412356125 -15.4420212088289 -16.3552332331773 30.6950566351652 22.8026902533753 -16.1572938836843 -25.1458391708331 24.1826346216789 17.7231414635534 -9.43383535078201 4.92605676066979 -0.322167592748961 0.254119834451734
"67" 39.0277726146708 -40.9594100126133 16.1024159475171 44.8584603033683 -12.8689013490448 -19.3623977763172 32.0912745590196 19.9105043548337 -13.6558703144464 -21.4643269144834 22.5535782796969 14.7237729562692 -12.0691943461728 10.1316204313743 -1.6100375438401 0.25336746125144
"68" 40.2612961563554 -42.1579203010856 15.172231471033 46.6131717494349 -14.3846619023698 -18.4787596744513 31.0063295043111 22.2788025951981 -15.2924177916675 -23.2408913636996 22.302790586593 16.6616160029989 -9.8141111833338 6.82788644312817 -0.620930169440888 0.527966085732742
"69" 40.0834603045616 -40.8549306488065 13.8471024033902 45.4402550662912 -13.2106385851968 -18.5430717943494 33.1641305804904 19.4648962597288 -15.5743442372628 -20.5659070141698 21.0592540116195 15.7061104985679 -11.2026619185007 9.25805465974681 -1.38524709416698 0.39845281528453
"70" 38.9034115135656 -40.2432010126477 15.6824833015598 44.0395964516401 -14.2129403745066 -16.7575157341916 31.7602454141522 21.2162639253664 -17.3385218058388 -19.7664555042254 21.556866343952 15.7548111235297 -12.6585402895084 10.6999211907878 -2.5178755744369 0.852528640415535
"71" 39.2930214441001 -39.0864243334101 12.1880555991334 46.5017452830084 -15.5442265182267 -14.5298669501788 29.3312149588202 21.5701410559099 -17.390257075736 -18.3401342771865 19.3356177973553 18.6711078268315 -11.8530783623934 8.14554797767036 -1.33352693895826 0.510717537760856
"72" 38.0669329026798 -37.2839832748465 12.5412183648898 43.6728164071428 -12.8766834260759 -14.0837763023342 27.639430812614 22.9285205059834 -17.6018400796774 -19.3998511617414 19.3765011440783 18.1168200635341 -12.5164047731071 10.0782278999438 -1.53431395038036 0.450727013025916
"73" 38.311973195008 -37.1391854382519 11.5859667069127 44.151913478592 -11.2119798015909 -16.2846286220994 28.7583032125695 21.2469599039374 -17.2561448526691 -18.0131114260343 19.0813994661247 17.7291511391988 -12.2656805153071 9.78770537883259 -1.78485580158453 0.693178248206869
"74" 36.6507728362059 -36.8817055175097 11.6285616334849 45.2989498655528 -13.6721671572595 -13.6809904270506 28.6667725845169 22.0044166769127 -17.5049868206541 -17.9176634650636 19.0231805282871 18.7525476763544 -12.4404840371759 8.75956778622818 -0.82899729221686 0.448070966595226
"75" 37.4376306510733 -38.4039252928128 14.1307575121643 43.1634284605775 -11.9105577825198 -15.7791982229091 27.7246003103189 22.1209894677934 -16.9696070595377 -17.0646593201582 17.1032180539752 18.6929645414223 -11.4515645520427 8.57447046666674 -1.44780425709074 0.250469948928759
"76" 36.9646243776659 -37.0146492186612 11.4574679467248 45.8724549398464 -15.1591049592352 -13.9666471411767 28.7462254614169 23.7448043162087 -20.1630318388479 -18.3548415550417 19.1148136903832 20.4428508690945 -12.6222060141001 7.75107333234153 -1.43888027986172 0.668413604705188
"77" 34.7730162117933 -35.8527099980896 13.6513970209204 43.5713987381957 -14.3530064787991 -14.1413817540857 29.2445402069304 22.3804350852661 -18.7408868001199 -17.6485463633406 18.9778574482078 18.1117884616916 -11.8929198141109 8.32563096520991 -0.671806072488095 0.387938169062897
"78" 36.5227948165476 -36.7433050172495 13.7591699239348 42.1569718434877 -11.4082640706825 -15.4606508704708 29.7246364102054 19.1071657436735 -15.8607271204637 -15.7642363522863 16.3546247359213 17.6893450538923 -10.5660562766833 8.64402319247807 -1.32385449284885 0.410073056619534
"79" 35.1735029663271 -35.9478102188415 12.7057063254644 43.2152140923334 -13.8107002257424 -13.360498491053 28.8301935680484 20.7545382391456 -16.6126252096795 -18.1990411034037 17.1420269823662 21.0037709533619 -12.0257961260088 7.68501745156153 -1.09192610562979 0.593690508770386
"80" 37.0220458913525 -36.4689528860816 12.4763174745736 41.3059090254422 -7.99757648126961 -16.0634503700981 28.8719430920623 16.9080800825471 -13.9243775779978 -13.2826843815839 13.6743111104489 16.5339901399661 -9.6651161076619 8.77889163273582 -1.80054851091229 0.659204227608623
"81" 37.1667330683633 -37.103052219125 12.9272190479683 43.2311817856338 -11.7695333814931 -14.4008010449851 26.9922907063572 20.7529255273601 -15.0377399421723 -16.5549966970606 14.9969735583183 17.9125000063431 -9.36090282234474 7.89930565939409 -1.22769798058654 0.616950799376211
"82" 36.607169580185 -36.4690235052759 13.4812630194418 41.4361195769705 -10.2850085920495 -15.583592940962 28.4778320309173 18.6241367463317 -13.886911231329 -14.4803504279279 13.2223085725907 16.8495161487304 -6.29488947733822 6.48378855054003 -0.981036511150846 0.300657920261406
"83" 35.5467501267715 -36.2432555739015 13.8698255531431 40.9560011555956 -13.029246875451 -12.5967411991291 28.6382446687114 18.7319798523106 -14.5905289632584 -16.9196492872373 13.9374245316026 19.8202814409211 -7.94776772768213 4.80064966322394 -0.00884526118639242 0.584767077625828
"84" 37.3250437613776 -36.0614383580112 11.9609931528841 42.7031399601961 -11.6392037776015 -11.8505501373185 27.0612121186973 15.8411022917634 -12.3767877709002 -13.7225050990903 13.1427150149653 16.8496814815462 -8.62294038276031 7.80525706363344 -1.26181861558848 0.358660893582013
"85" 34.655235396229 -35.7029003070959 12.4805154943695 44.5398306294256 -15.7457467986989 -10.1299556159367 26.196860311641 20.8415024731662 -17.1383473792256 -15.1596356509758 15.1713535807917 20.1984066407766 -12.7812928137669 9.92388992469965 -1.99633701848281 0.579993191190431
"86" 35.9167219728069 -34.918490727053 10.6947456061131 44.3892977412693 -14.4583530572943 -9.47537633818196 24.8604753457877 18.973951820869 -14.5438146650373 -11.8669252855496 11.6522872515903 17.5906262538176 -11.3201150321674 10.6680745043644 -2.3919768756305 0.740913074660662
"87" 33.9565623595971 -33.2322167608707 9.32956664478985 44.9136979338209 -14.8373558420229 -10.8817004739199 27.2972488136913 20.2835585611325 -17.4834213756107 -13.1200283837045 13.8088550376087 19.224137995699 -13.7613230859114 11.7966348621921 -2.23229019388775 0.551021051486153
"88" 34.513546946527 -35.2152749334099 11.9386253885883 45.5311541270201 -17.4025598684726 -10.0850384609224 26.6195082921872 21.4998557300487 -17.304472106872 -14.4201616603739 13.3453259679748 21.8838321043782 -14.8237512384431 10.8051682618778 -2.24175075867524 0.795383680690496
"89" 34.396417152244 -35.6348538267204 12.5332463041879 46.0867344505645 -19.6663501867898 -9.06666213207971 29.065325106747 20.8341214333425 -20.4437690227606 -14.6770822315781 15.3884910165665 23.137858749445 -16.0409376643438 10.3750779563745 -2.03890236127178 0.602378619058529
"90" 36.713628246525 -36.1256014308169 11.7746991416513 46.485977952083 -18.7608288747981 -9.40543728819587 28.8389291973803 20.3714666060344 -18.9174757482218 -14.9095442851366 14.1398685107681 23.3122917670979 -15.5886951718284 10.7617979612088 -1.4937482892316 0.241072340634019
"91" 38.4521989450616 -38.3470281689775 12.0239350828553 47.2248775831859 -17.5333458041794 -12.8670207444115 28.9367597533037 20.6092817190836 -15.8195145667381 -17.3420867909811 14.8828647955106 20.5143024467891 -11.9841597759659 9.50086548412265 -1.7048233019094 0.651704531840311
"92" 38.1448713631651 -39.1819717420895 13.3954216007874 47.6404699451074 -17.3822373162871 -13.6466596300731 29.5656434126885 19.6687041668962 -16.1542556047669 -17.175137848156 16.5546112978168 19.9461452054224 -12.3393587552189 9.01068268927413 -1.56086508495297 0.494478105872389
"93" 38.7144529018316 -37.9541294483676 10.9895820407045 48.5345086470389 -17.5197833845358 -13.8037757412248 30.366860775043 21.6435260144031 -18.4988112780189 -16.2023527021435 16.7634146685685 19.4726204851971 -12.6684744213126 9.13695898586067 -1.39435811743154 0.659398386909077
"94" 36.379935091268 -36.9264030984396 11.7474458562113 48.9095486060034 -17.676674213966 -14.2789164496655 29.5333418681 23.7529978546993 -21.7205909073261 -14.5757232098687 16.4491495164551 20.7096738923966 -16.1836069404772 12.5785037803046 -2.48820397056914 0.617508298546524
"95" 37.4580705921607 -37.3065410262067 11.0503812418944 48.3861305061374 -16.6367804555423 -15.3287609736186 32.3691539430985 19.4563580408487 -19.2301981120184 -13.7652282378038 13.5346040236211 23.9337783948121 -16.4146589193996 11.897125866747 -2.0961906655137 0.541161001944554
"96" 35.2209770861054 -34.8308903579423 10.0628027701947 47.8214009677269 -15.4920299958802 -15.2541111469742 30.3964635098221 21.5215998308994 -18.539273460274 -12.8693126958681 11.703846791808 23.7785289392854 -15.8639617932256 10.632995544425 -1.79861615248787 0.622734998350798
"97" 36.5026746177754 -36.5597904307204 10.9484605210683 48.0867178971885 -16.1654389401834 -14.8851587308377 30.546900851095 19.7421444437902 -20.0287593635107 -9.68204414227204 10.8643501251683 23.186808354178 -16.6430044946013 11.3359855325725 -1.7062604278718 0.695801566746241
"98" 38.5901384239634 -37.5349175548228 10.3354751879883 48.0980200871478 -15.7290966432289 -15.8122498120973 31.6838768324735 20.3721995292575 -20.1235632308088 -10.8307318204275 10.4844868519998 24.6777662016667 -16.085886971969 10.2629359360082 -1.49056049652392 0.272792765789303
